Match ID,Date,Time,IN_LIVE,Odd_Ent,Juice,Stake,Lucro_Max,Jogo,Liga,Região,OBS
193838023,2026-05-05,23:00,False,2.37,0.0,1.0,1.37,Deportivo Cuenca vs San Lorenzo,Copa Sudamericana,International (South America),
193113721,2026-05-06,14:30,False,2.37,0.0,1.0,1.37,Mamelodi Sundowns vs Kaizer Chiefs,South Africa Premier,South Africa,
194092852,2026-05-06,19:00,False,2.1,0.0,1.0,1.1,ABC vs Juazeirense,Brazil Copa Nordeste,Brazil,
194087213,2026-05-06,19:00,False,2.2,0.0,1.0,1.2,Aguia de Maraba vs Paysandu,Brazil Copa Norte,Brazil,
194131167,2026-05-06,21:00,False,2.1,0.0,1.0,1.1,Nacional AM vs Porto Velho,Brazil Copa Norte,Brazil,
194129877,2026-05-06,21:30,False,2.1,0.0,1.0,1.1,Sport Recife vs ASA,Brazil Copa Nordeste,Brazil,
194131674,2026-05-06,21:30,False,2.0,0.0,1.0,1.0,Avai vs Sampaio Correa RJ,Brazil Copa Sul-Sudeste,Brazil,
194131660,2026-05-06,21:30,False,2.1,0.0,1.0,1.1,Sao Bernardo vs Caxias,Brazil Copa Sul-Sudeste,Brazil,
194152186,2026-05-06,21:30,False,2.0,0.0,1.0,1.0,Volta Redonda vs Novorizontino,Brazil Copa Sul-Sudeste,Brazil,
193719235,2026-05-06,23:00,False,2.0,0.0,1.0,1.0,Deportes Tolima vs Nacional De Football,Copa Libertadores,International (South America),
194100801,2026-05-07,11:00,True,2.75,0.0,1.0,1.75,Talaea El Geish vs Ghazl El Mahallah,Egypt Division 1,Egypt,
194110296,2026-05-07,13:00,False,2.5,0.0,1.0,1.5,Difaa El Jadida vs HUSA Agadir,Morocco GNF 1,Morocco,
194107518,2026-05-07,14:00,False,2.25,0.0,1.0,1.25,FK Auda vs SC Grobinas,Latvia Virsliga,Latvia,
194110298,2026-05-07,17:00,False,2.37,0.0,1.0,1.37,FAR Rabat vs OC Safi,Morocco GNF 1,Morocco,
193720900,2026-05-07,21:30,False,2.2,0.0,1.0,1.2,Carabobo vs River Plate,Copa Sudamericana,International (South America),
194162129,2026-05-07,22:00,False,2.75,0.0,1.0,1.75,Atletico Bucaramanga vs CD Real Santander,Colombia Cup,Colombia,
193719263,2026-05-07,23:00,False,2.05,0.0,1.0,1.05,Junior vs Cerro Porteno,Copa Libertadores,International (South America),
194160717,2026-05-08,10:51,True,1.9,0.0,1.0,0.9,Sur SC vs Al Shabab Seeb,Oman League,Oman,
194151714,2026-05-08,11:00,False,3.0,0.0,1.0,2.0,Al Moqawloon Al Arab vs El Gounah,Egypt Division 1,Egypt,
194110633,2026-05-08,12:00,False,2.2,0.0,1.0,1.2,Olympique Akbou vs CR Belouizdad,Algeria Division 1,Algeria,
193320595,2026-05-08,14:00,False,1.8,0.0,1.0,0.8,Elfsborg vs Brommapojkarna,Sweden Allsvenskan,Sweden,
193332414,2026-05-08,14:30,False,2.5,0.0,1.0,1.5,Durban City vs Stellenbosch FC,South Africa Premier,South Africa,
193004907,2026-05-08,15:30,False,2.0,0.0,1.0,1.0,Avellino vs Modena,Italy Serie B,Italy,
193004936,2026-05-08,15:30,False,2.05,0.0,1.0,1.05,Sudtirol vs Juve Stabia,Italy Serie B,Italy,
193201029,2026-05-08,15:45,False,1.95,0.0,1.0,0.95,Shelbourne vs Sligo Rovers,Republic of Ireland Premier Division,Ireland,
193989622,2026-05-08,16:00,True,2.05,0.0,1.0,1.05,Hull vs Millwall,England Championship,England,
194155323,2026-05-08,16:15,False,1.57,0.0,1.0,0.57,Njardvik vs Fylkir Reykjavik,Iceland 1 Deild,Iceland,
194142521,2026-05-08,17:00,False,2.2,0.0,1.0,1.2,Boca Juniors De Cali vs Alianza,Colombia Cup,Colombia,
194149799,2026-05-08,17:00,False,2.62,0.0,1.0,1.62,Kawkab Marrakech vs Renaissance Zemamra,Morocco GNF 1,Morocco,
194093977,2026-05-08,19:00,False,2.5,0.0,1.0,1.5,Cruzeiro (W) vs America MG (W),Brazil Serie A1 Women,Brazil,
194057596,2026-05-08,21:00,False,2.2,0.0,1.0,1.2,Orense vs Leones FC,Ecuador LigaPro Serie A,Ecuador,
194067568,2026-05-08,21:10,False,2.37,0.0,1.0,1.37,Banfield vs San Martin de Tucuman,Argentina Cup,Argentina,
193333203,2026-05-08,22:00,False,1.9,0.0,1.0,0.9,Colorado Switchbacks FC vs Orange County SC,USA USL Championship,USA,
193328513,2026-05-09,02:00,False,1.95,0.0,1.0,0.95,Mito Hollyhock vs Urawa Red Diamonds,Japan J-League,Japan,
193202410,2026-05-09,02:00,False,1.8,0.0,1.0,0.8,Hwaseong FC vs Suwon FC,South Korea K League 2,South Korea,
193202207,2026-05-09,04:30,False,2.5,0.0,1.0,1.5,Gwangju FC vs Gangwon FC,South Korea K League 1,South Korea,
193202416,2026-05-09,04:30,False,2.2,0.0,1.0,1.2,Chungbuk Cheongju vs Gimpo FC,South Korea K League 2,South Korea,
193202440,2026-05-09,04:30,False,1.8,0.0,1.0,0.8,Suwon Bluewings vs Daegu FC,South Korea K League 2,South Korea,
193758267,2026-05-09,07:00,False,2.2,0.0,1.0,1.2,FC Rukh Lviv vs FC Veres Rivne,Ukraine Vyscha Liga,Ukraine,
193756241,2026-05-09,08:00,False,1.66,0.0,1.0,0.66,Umea FC vs Gefle IF,Sweden 1.div Norra,Sweden,
193989625,2026-05-09,08:30,False,1.83,0.0,1.0,0.83,Middlesbrough vs Southampton,England Championship,England,
193327991,2026-05-09,08:35,False,1.8,0.0,1.0,0.8,Shanghai Shenhua vs Chongqing Tonglianglong,China Super League,China,
194166594,2026-05-09,09:00,False,1.9,0.0,1.0,0.9,FK Teplice vs Banik Ostrava,Czechia First League,Czech Republic,
193001733,2026-05-09,09:00,False,1.53,0.0,1.0,0.53,Hansa Rostock vs VfB Stuttgart II,Germany 3. Liga,Germany,
193001760,2026-05-09,09:00,False,1.72,0.0,1.0,0.72,VfL Osnabruck vs SSV Ulm 1846,Germany 3. Liga,Germany,
193996913,2026-05-09,11:00,True,2.2,0.0,1.0,1.2,Stevenage vs Stockport,England League 1,England,
194038744,2026-05-09,11:00,False,1.66,0.0,1.0,0.66,Hornchurch FC vs Torquay,England National League South,England,
193328160,2026-05-09,11:00,True,2.0,0.0,1.0,1.0,Larissa vs Asteras Tripolis,Greece Super League 1,Greece,
194205730,2026-05-09,11:00,True,1.57,0.0,1.0,0.57,IF Vestri vs HK Kopavogur,Iceland 1 Deild,Iceland,
193286205,2026-05-09,11:00,True,2.0,0.0,1.0,1.0,Podhale Nowy Targ vs Chojniczanka Chojnice,Poland II Liga,Poland,
193332095,2026-05-09,11:00,True,1.9,0.0,1.0,0.9,Aberdeen vs Dundee Utd,Scotland Premiership,Scotland,
194169562,2026-05-09,11:00,True,2.2,0.0,1.0,1.2,Eibar (W) vs Alhama CF (W),Spain Primera Women,Spain,
193003408,2026-05-09,11:15,False,2.2,0.0,1.0,1.2,Sevilla vs Espanyol,Spain La Liga,Spain,
193323490,2026-05-09,12:00,False,2.05,0.0,1.0,1.05,Grazer AK vs SCR Altach,Austria Bundesliga,Austria,
194085248,2026-05-09,12:00,False,1.8,0.0,1.0,0.8,AEL Limassol vs Olympiakos Nicosia,Cyprus Division 1,Cyprus,
194191317,2026-05-09,12:00,False,1.66,0.0,1.0,0.66,SJK Akatemia vs JaPS,Finland Ykkosliiga,Finland,
193758272,2026-05-09,12:00,False,2.0,0.0,1.0,1.0,Obolon Kyiv vs Epitsentr Kamianets-Podilskyi,Ukraine Vyscha Liga,Ukraine,
194091024,2026-05-09,12:30,False,2.2,0.0,1.0,1.2,FK Zeleznicar Pancevo vs FK Radnik Surdulica,Serbia Super Liga,Serbia,
194165922,2026-05-09,13:00,False,1.9,0.0,1.0,0.9,Ferencvarosi TC vs Zalaegerszegi TE,Hungary Cup,Hungary,
194210233,2026-05-09,13:00,False,1.57,0.0,1.0,0.57,Bodo/Glimt vs SK Brann,Norway Cup,Norway,
193286211,2026-05-09,13:00,False,1.8,0.0,1.0,0.8,Olimpia Grudziadz vs Rekord Bielsko-Biala,Poland II Liga,Poland,
193332534,2026-05-09,13:00,False,1.61,0.0,1.0,0.61,FC Zurich vs Grasshoppers,Switzerland Super League,Switzerland,
194211651,2026-05-09,14:00,False,2.1,0.0,1.0,1.1,Reus FC Reddis vs UD Ourense,Spain Segunda Division RFEF Play-Offs,Spain,
194264292,2026-05-09,14:00,False,1.9,0.0,1.0,0.9,Tudelano vs Real Oviedo Vetusta,Spain Segunda Division RFEF Play-Offs,Spain,
193107593,2026-05-09,14:30,False,1.72,0.0,1.0,0.72,Stal Mielec vs Puszcza Niepolomice,Poland I Liga,Poland,
193107600,2026-05-09,14:30,False,1.61,0.0,1.0,0.61,Znicz Pruszków vs Polonia Bytom,Poland I Liga,Poland,
193326597,2026-05-09,15:00,False,3.0,0.0,1.0,2.0,CD Moron vs Los Andes,Argentina Nacional B,Argentina,
193332482,2026-05-09,15:00,False,2.75,0.0,1.0,1.75,Magesi FC vs Orlando Pirates,South Africa Premier,South Africa,
193326638,2026-05-09,15:30,False,2.75,0.0,1.0,1.75,CA San Miguel vs CA Estudiantes Caseros,Argentina Nacional B,Argentina,
194162333,2026-05-09,15:30,False,2.5,0.0,1.0,1.5,Talleres Remedios vs Villa San Carlos,Argentina Primera B Metropolitana,Argentina,
194162302,2026-05-09,15:30,False,2.5,0.0,1.0,1.5,Deportivo Armenio vs Deportivo Camioneros,Argentina Primera B Metropolitana,Argentina,
194162309,2026-05-09,15:30,False,2.5,0.0,1.0,1.5,CSD Flandria vs Deportivo Merlo,Argentina Primera B Metropolitana,Argentina,
194260944,2026-05-09,15:30,False,2.5,0.0,1.0,1.5,Independiente Chivilcoy vs Club Atlético El Linqueño,Argentina Torneo A,Argentina,
194164520,2026-05-09,15:30,False,2.5,0.0,1.0,1.5,Maracanã vs Sampaio Correa,Brazil Serie D,Brazil,
194052234,2026-05-09,15:30,False,2.2,0.0,1.0,1.2,Danubio vs Albion FC,Uruguay Apertura,Uruguay,
193192179,2026-05-09,16:00,False,2.1,0.0,1.0,1.1,Goias vs Vila Nova,Brazil Serie B,Brazil,
194317071,2026-05-09,16:00,False,2.37,0.0,1.0,1.37,Madureira vs Portuguesa,Brazil Serie D,Brazil,
194168750,2026-05-09,16:00,False,2.2,0.0,1.0,1.2,Pouso Alegre vs America RJ,Brazil Serie D,Brazil,
193996918,2026-05-09,16:00,False,1.95,0.0,1.0,0.95,Bolton vs Bradford,England League 1,England,
194168762,2026-05-09,17:00,False,2.1,0.0,1.0,1.1,Itabaiana vs Floresta,Brazil Serie C,Brazil,
194168776,2026-05-09,17:00,False,2.1,0.0,1.0,1.1,Paysandu vs Anapolis,Brazil Serie C,Brazil,
194164522,2026-05-09,17:00,False,2.2,0.0,1.0,1.2,Marica vs Noroeste,Brazil Serie D,Brazil,
193191342,2026-05-09,18:00,False,2.2,0.0,1.0,1.2,Fluminense vs Vitoria,Brazil Serie A,Brazil,
194093983,2026-05-09,18:00,False,1.9,0.0,1.0,0.9,Mixto (W) vs Bahia (W),Brazil Serie A1 Women,Brazil,
194168770,2026-05-09,18:00,False,2.2,0.0,1.0,1.2,Maranhao vs Botafogo PB,Brazil Serie C,Brazil,
194187677,2026-05-09,18:00,False,2.62,0.0,1.0,1.62,Marcilio Dias vs Brasil de Pelotas,Brazil Serie D,Brazil,
194187687,2026-05-09,18:00,False,2.25,0.0,1.0,1.25,XV Piracicaba vs Sampaio Correa RJ,Brazil Serie D,Brazil,
194052225,2026-05-09,18:30,False,2.0,0.0,1.0,1.0,Central Espanol vs Racing Club de Montevideo,Uruguay Apertura,Uruguay,
194168781,2026-05-09,19:00,False,2.5,0.0,1.0,1.5,Velo Clube vs Nova Iguacu,Brazil Serie D,Brazil,
193333224,2026-05-09,20:00,False,2.0,0.0,1.0,1.0,Louisville City FC vs Pittsburgh Riverhounds,USA USL Championship,USA,
193330551,2026-05-09,20:30,False,1.75,0.0,1.0,0.75,New England vs Philadelphia,USA MLS,USA,
194216953,2026-05-09,21:45,True,2.25,0.0,1.0,1.25,Angel City FC (W) vs San Diego Wave (W),USA NWSL Women,USA,
193329732,2026-05-09,22:00,False,2.1,0.0,1.0,1.1,Alianza Lima vs Sporting Cristal,Peru Liga 1,Peru,
194127640,2026-05-09,22:20,False,2.0,0.0,1.0,1.0,America de Cali vs Independiente Santa Fe,Colombia Primera A,Colombia,
194216986,2026-05-09,23:30,False,1.83,0.0,1.0,0.83,Spokane Zephyr (W) vs DC Power (W),USA USL Super League Women,USA,
193328524,2026-05-10,02:00,False,1.95,0.0,1.0,0.95,Shimizu S-Pulse vs Avispa Fukuoka,Japan J-League,Japan,
193328527,2026-05-10,02:00,False,2.0,0.0,1.0,1.0,Vissel Kobe vs Fagiano Okayama,Japan J-League,Japan,
193335589,2026-05-10,02:00,False,2.0,0.0,1.0,1.0,Tochigi SC vs Blaublitz Akita,Japan J2/J3 Centennial League,Japan,
193335592,2026-05-10,02:00,False,2.1,0.0,1.0,1.1,Tokushima Vortis vs Nara Club,Japan J2/J3 Centennial League,Japan,
193328531,2026-05-10,03:00,False,2.1,0.0,1.0,1.1,FC Tokyo vs Tokyo Verdy,Japan J-League,Japan,
193335608,2026-05-10,03:00,False,1.83,0.0,1.0,0.83,Ehime FC vs Kataller Toyama,Japan J2/J3 Centennial League,Japan,
194219960,2026-05-10,04:00,False,1.8,0.0,1.0,0.8,Dalian K'un City vs Guangdong GZ-Power,China Division 1,China,
193319780,2026-05-10,07:00,False,2.75,0.0,1.0,1.75,Sevilla Atletico vs Eldense,Spain Primera Division RFEF Group 2,Spain,
194266032,2026-05-10,08:30,False,2.1,0.0,1.0,1.1,Foshan Nanshi vs Suzhou Dongwu,China Division 1,China,
193320621,2026-05-10,09:00,False,1.75,0.0,1.0,0.75,AIK vs Djurgarden,Sweden Allsvenskan,Sweden,
193320631,2026-05-10,09:00,False,2.0,0.0,1.0,1.0,Kalmar FF vs Halmstad,Sweden Allsvenskan,Sweden,
193758276,2026-05-10,09:30,False,3.4,0.0,1.0,2.4,SC Poltava vs Shakhtar Donetsk,Ukraine Vyscha Liga,Ukraine,
193330200,2026-05-10,10:00,False,1.61,0.0,1.0,0.61,ND Primorje vs NS Mura,Slovenia Prva Liga,Slovenia,
193331999,2026-05-10,12:00,False,1.61,0.0,1.0,0.61,Moss vs Bryne,Norway Division 1,Norway,
194320560,2026-05-10,12:00,False,2.0,0.0,1.0,1.0,Utebo vs Aguilas,Spain Segunda Division RFEF Play-Offs,Spain,
194265957,2026-05-10,12:25,False,1.8,0.0,1.0,0.8,Baniyas SC vs Shabab Al Ahli Dubai,UAE Pro League,UAE,
193004731,2026-05-10,13:00,False,2.1,0.0,1.0,1.1,Parma vs Roma,Italy Serie A,Italy,
193754998,2026-05-10,13:00,False,2.1,0.0,1.0,1.1,FK Panevezys vs FK Kauno Zalgiris,Lithuania A Lyga,Lithuania,
193328174,2026-05-10,13:30,False,2.37,0.0,1.0,1.37,AEK Athens vs Panathinaikos,Greece Super League 1,Greece,
194267360,2026-05-10,13:30,False,2.25,0.0,1.0,1.25,Alcoyano vs UD San Sebastian Reyes,Spain Segunda Division RFEF Play-Offs,Spain,
194267364,2026-05-10,14:00,False,2.0,0.0,1.0,1.0,Coruxo vs Atletico Baleares,Spain Segunda Division RFEF Play-Offs,Spain,
194324899,2026-05-10,15:00,False,2.1,0.0,1.0,1.1,US Pianese vs Lecco,Italy Serie C Play-Offs,Italy,
194220463,2026-05-10,15:30,False,2.37,0.0,1.0,1.37,Argentino Quilmes vs CS Dock Sud,Argentina Primera B Metropolitana,Argentina,
194220466,2026-05-10,15:30,False,2.5,0.0,1.0,1.5,Arsenal de Sarandi vs Real Pilar,Argentina Primera B Metropolitana,Argentina,
194273988,2026-05-10,15:30,False,2.62,0.0,1.0,1.62,Cipolletti vs Juventud Unida Universitario,Argentina Torneo A,Argentina,
193326565,2026-05-10,16:00,False,2.5,0.0,1.0,1.5,Agropecuario vs CA Atlanta,Argentina Nacional B,Argentina,
194267388,2026-05-10,16:00,False,2.2,0.0,1.0,1.2,Boca Unidos vs Sol de America de Formosa,Argentina Torneo A,Argentina,
194259978,2026-05-10,16:00,False,2.0,0.0,1.0,1.0,Defensores de Belgrano VR vs CA 9 de Julio Rafaela,Argentina Torneo A,Argentina,
194270271,2026-05-10,16:00,False,2.62,0.0,1.0,1.62,CA Douglas Haig vs Atletico Escobar FC,Argentina Torneo A,Argentina,
194267392,2026-05-10,16:00,False,2.62,0.0,1.0,1.62,Tucuman Central vs Juventud Antoniana,Argentina Torneo A,Argentina,
194187754,2026-05-10,16:00,False,2.25,0.0,1.0,1.25,Portuguesa RJ vs Agua Santa,Brazil Serie D,Brazil,
193985011,2026-05-10,16:00,False,2.0,0.0,1.0,1.0,Coquimbo Unido vs Huachipato,Chile Copa de la Liga,Chile,
193985008,2026-05-10,16:00,False,1.9,0.0,1.0,0.9,Union La Calera vs Universidad de Chile,Chile Copa de la Liga,Chile,
194312762,2026-05-10,16:30,False,2.62,0.0,1.0,1.62,San Martin Formosa vs CA Sarmiento de la Banda,Argentina Torneo A,Argentina,
194187768,2026-05-10,17:00,False,2.37,0.0,1.0,1.37,ASA vs Atletico Alagoinhas,Brazil Serie D,Brazil,
194187770,2026-05-10,17:00,False,2.2,0.0,1.0,1.2,Treze vs Decisao,Brazil Serie D,Brazil,
194272404,2026-05-10,17:00,False,2.25,0.0,1.0,1.25,Rionegro Aguilas v Jaguares de Cordoba,Colombia Cup,Colombia,
193329737,2026-05-10,17:15,False,1.9,0.0,1.0,0.9,Comerciantes Unidos vs FBC Melgar,Peru Liga 1,Peru,
193330578,2026-05-10,17:30,False,1.57,0.0,1.0,0.57,New York City vs Columbus Crew,USA MLS,USA,
194187776,2026-05-10,18:00,False,2.2,0.0,1.0,1.2,Manauara vs GAS,Brazil Serie D,Brazil,
193985013,2026-05-10,18:30,False,1.72,0.0,1.0,0.72,Universidad Catolica vs Nublense,Chile Copa de la Liga,Chile,
193192210,2026-05-10,19:30,False,2.1,0.0,1.0,1.1,Novorizontino vs Botafogo SP,Brazil Serie B,Brazil,
194052230,2026-05-10,19:30,False,2.0,0.0,1.0,1.0,Nacional De Football vs Cerro,Uruguay Apertura,Uruguay,
193985017,2026-05-10,21:00,False,2.1,0.0,1.0,1.1,O'Higgins vs Everton de Vina,Chile Copa de la Liga,Chile,
193330598,2026-05-10,22:00,False,1.8,0.0,1.0,0.8,LAFC vs Houston Dynamo,USA MLS,USA,
194203859,2026-05-11,11:00,True,1.8,0.0,1.0,0.8,East Bengal Club vs Punjab FC,India Super League,India,
194270245,2026-05-11,12:00,False,1.9,0.0,1.0,0.9,SC Grobinas vs FS Jelgava,Latvia Virsliga,Latvia,
194321779,2026-05-11,13:00,False,2.2,0.0,1.0,1.2,FC Kafr Qasim vs Hapoel Nof HaGalil,Israel Leumit Liga,Israel,
194314486,2026-05-11,13:00,False,2.2,0.0,1.0,1.2,OC Safi vs FUS Rabat,Morocco GNF 1,Morocco,
193107622,2026-05-11,13:30,True,1.9,0.0,1.0,0.9,Odra Opole vs Pogon Grodzisk Mazowiecki,Poland I Liga,Poland,
194271005,2026-05-11,13:45,True,1.66,0.0,1.0,0.66,Al Jazira SC vs Al Wasl SC,UAE Pro League,UAE,
194270248,2026-05-11,14:00,False,1.66,0.0,1.0,0.66,SK Super Nova vs Tukums 2000,Latvia Virsliga,Latvia,
193332025,2026-05-11,14:00,True,1.57,0.0,1.0,0.57,Egersunds vs Odd BK,Norway Division 1,Norway,
193003564,2026-05-11,15:30,True,2.0,0.0,1.0,1.0,Huesca vs Real Sociedad B,Spain Segunda,Spain,
192501389,2026-05-11,16:00,True,1.95,0.0,1.0,0.95,Tottenham vs Leeds,England Premier League,England,
194416378,2026-05-11,20:00,False,2.2,0.0,1.0,1.2,Deportivo Cali vs Atletico Bucaramanga,Colombia Cup,Colombia,
193985025,2026-05-11,21:00,False,1.8,0.0,1.0,0.8,Palestino vs Deportes Limache,Chile Copa de la Liga,Chile,
194094028,2026-05-11,21:30,False,1.9,0.0,1.0,0.9,Corinthians (W) vs Sao Paulo (W),Brazil Serie A1 Women,Brazil,
194314460,2026-05-11,22:00,False,2.62,0.0,1.0,1.62,Millonarios vs Llaneros,Colombia Cup,Colombia,
193716987,2026-05-12,07:30,False,2.2,0.0,1.0,1.2,Gwangju FC vs FC Seoul,South Korea K League 1,South Korea,
194433550,2026-05-12,10:00,False,1.57,0.0,1.0,0.57,Namdhari FC vs Gokulam FC,India I-League,India,
194271058,2026-05-12,12:00,False,1.9,0.0,1.0,0.9,FK Liepaja vs Ogre United,Latvia Virsliga,Latvia,
194271064,2026-05-12,13:00,False,1.66,0.0,1.0,0.66,Riga FC vs FK Auda,Latvia Virsliga,Latvia,
194421039,2026-05-12,14:30,False,2.1,0.0,1.0,1.1,Al-Hussein SC vs Al-Wehdat,Jordan Cup,Jordan,
194417287,2026-05-12,16:00,False,2.0,0.0,1.0,1.0,Itagui Leones vs Orsomarso,Colombia Cup,Colombia,
193989627,2026-05-12,16:00,False,1.8,0.0,1.0,0.8,Southampton vs Middlesbrough,England Championship,England,
194413850,2026-05-12,16:00,False,2.0,0.0,1.0,1.0,Catanzaro vs Avellino,Italy Serie B,Italy,
194428321,2026-05-12,19:00,False,2.2,0.0,1.0,1.2,Belgrano v Union Santa Fe,Argentina Liga Profesional,Argentina,
194405729,2026-05-12,21:30,False,2.75,0.0,1.0,1.75,Argentinos Jrs v Huracan,Argentina Liga Profesional,Argentina,
193552748,2026-05-12,21:30,False,2.5,0.0,1.0,1.5,Cruzeiro v Goias,Copa do Brasil,Brazil,
194527580,2026-05-13,00:00,False,1.5,0.0,1.0,0.5,Honefoss vs Stjørdals/Blink,,,
193381836,2026-05-13,07:00,False,2.2,0.0,1.0,1.2,Machida Zelvia vs Tokyo Verdy,Japan J-League,Japan,
193381839,2026-05-13,07:00,False,1.95,0.0,1.0,0.95,Vissel Kobe vs Kyoto Sanga FC,Japan J-League,Japan,
194483334,2026-05-13,11:00,False,2.5,0.0,1.0,1.5,Haras El Hedoud vs Al Moqawloon Al Arab,Egypt Division 1,Egypt,
194483347,2026-05-13,14:00,False,3.0,0.0,1.0,2.0,Al Ittihad Al Sakandary vs Talaea El Geish,Egypt Division 1,Egypt,
194441716,2026-05-13,14:00,False,1.83,0.0,1.0,0.83,FC Stockholm Internazionale vs AFC Eskilstuna,Sweden 1.div Norra,Sweden,
193320723,2026-05-13,14:00,False,1.7,0.0,1.0,0.7,Helsingborg vs IK Oddevold,Sweden Superettan,Sweden,
192939273,2026-05-13,15:00,False,2.25,0.0,1.0,1.25,Arsenal (W) vs Everton (W),England Super League Women,England,
193471922,2026-05-13,16:00,False,2.0,0.0,1.0,1.0,Lazio vs Inter Milan,Coppa Italia,Italy,
193003427,2026-05-13,16:30,False,2.2,0.0,1.0,1.2,Getafe vs Mallorca,Spain La Liga,Spain,
194452880,2026-05-13,18:45,True,2.25,0.0,1.0,1.25,Rosario Central vs Racing Club,Argentina Liga Profesional,Argentina,
193985031,2026-05-13,20:00,False,1.83,0.0,1.0,0.83,Coquimbo Unido v Colo Colo,Chile Copa de la Liga,Chile,v4.1
194469410,2026-05-13,20:00,False,2.1,0.0,1.0,1.1,Carabobo vs Estudiantes Merida,Venezuela Primera Division,Venezuela,
193719699,2026-05-13,20:15,False,1.61,0.0,1.0,0.61,Charlotte FC vs New York City,USA MLS,USA,
194469415,2026-05-13,20:30,False,2.0,0.0,1.0,1.0,Academia Puerto Cabello vs Portuguesa FC,Venezuela Primera Division,Venezuela,
194473788,2026-05-13,23:00,False,1.75,0.0,1.0,0.75,Cruz Azul vs Chivas Guadalajara,Mexico Liga MX,Mexico,
194526452,2026-05-14,08:00,False,1.57,0.0,1.0,0.57,Vasalunds IF vs Gefle IF,Sweden 1.div Norra,Sweden,
194526456,2026-05-14,08:00,False,1.61,0.0,1.0,0.61,Tvååkers IF vs BK Olympic,Sweden 1.div Södra,Sweden,
194534326,2026-05-14,08:00,False,1.57,0.0,1.0,0.57,Västra Frölunda IF vs IK Kongahälla,Sweden 2.div Västra Götaland,Sweden,
194526454,2026-05-14,10:00,False,1.5,0.0,1.0,0.5,Assyriska Föreningen vs Umea FC,Sweden 1.div Norra,Sweden,
194526445,2026-05-14,10:00,False,1.57,0.0,1.0,0.57,Lidköpings FK vs Grebbestads IF,Sweden 2.div Norra Götaland,Sweden,
194534332,2026-05-14,10:30,False,1.66,0.0,1.0,0.66,Vidar vs Sotra,Norway Division 2 Group 1,Norway,
194526458,2026-05-14,11:00,False,1.9,0.0,1.0,0.9,Ängelholms FF vs Atvidabergs FF,Sweden 1.div Södra,Sweden,
194530574,2026-05-14,13:35,False,2.25,0.0,1.0,1.25,Al-Nahda vs Al Seeb,Oman League,Oman,
193003466,2026-05-14,14:00,True,2.1,0.0,1.0,1.1,Valencia vs Rayo Vallecano,Spain La Liga,Spain,
193003440,2026-05-14,15:00,True,1.95,0.0,1.0,0.95,Girona v Real Sociedad,Spain La Liga,Spain,
194490707,2026-05-14,17:00,True,2.1,0.0,1.0,1.1,Libertad Asuncion v 2 de Mayo,Paraguay Division Profesional,Paraguay,
194473790,2026-05-14,22:00,False,1.66,0.0,1.0,0.66,Pachuca v Unam Pumas,Mexico Liga MX,Mexico,
194094033,2026-05-15,00:00,True,2.2,0.0,1.0,1.2,Flamengo (W) vs Fluminense (W),Brazil Serie A1 Women,Brazil,Reality Scanner V4
193715860,2026-05-15,00:00,False,2.2,0.0,1.0,1.2,Universitario de Deportes vs Atletico Grau,Peru Liga 1,Peru,Reality Scanner V4
194538173,2026-05-15,00:00,False,1.83,0.0,1.0,0.83,Bay FC (W) vs Boston Legacy FC (W),USA NWSL Women,USA,Reality Scanner V4
194538169,2026-05-15,00:00,False,2.0,0.0,1.0,1.0,Seattle Reign (W) vs Gotham FC (W),USA NWSL Women,USA,Reality Scanner V4
193269016,2026-05-15,06:15,False,1.57,0.0,1.0,0.57,Brisbane Roar NPL vs Lions FC,Australia NPL Queensland,Australia,
193268696,2026-05-15,07:30,False,1.83,0.0,1.0,0.83,Bentleigh Greens vs Heidelberg Utd,Australia NPL Victoria,Australia,
193711554,2026-05-15,08:35,False,1.8,0.0,1.0,0.8,Henan vs Shenzhen Xinpengcheng,China Super League,China,
193711564,2026-05-15,08:35,False,1.8,0.0,1.0,0.8,Tianjin Jinmen Tigers vs Chengdu Rongcheng,China Super League,China,
193711568,2026-05-15,09:00,False,1.66,0.0,1.0,0.66,Beijing Guoan vs Qingdao Hainiu,China Super League,China,
193711570,2026-05-15,09:00,False,1.8,0.0,1.0,0.8,Dalian Young Boy vs Qingdao West Coast,China Super League,China,
194525528,2026-05-15,10:00,False,2.0,0.0,1.0,1.0,Hapoel Afula vs Hapoel Nof HaGalil,Israel Leumit Liga,Israel,
193286259,2026-05-15,12:00,False,1.66,0.0,1.0,0.66,LKS Lodz II vs Unia Skierniewice,Poland II Liga,Poland,
193336402,2026-05-15,13:00,False,1.72,0.0,1.0,0.72,Pogon Siedlce vs Stal Mielec,Poland I Liga,Poland,
193715946,2026-05-15,13:15,False,1.8,0.0,1.0,0.8,Damac FC vs Al Feiha,Saudi Arabia Pro League,Saudi Arabia,
194538428,2026-05-15,13:30,False,1.57,0.0,1.0,0.57,FC Rosengård (W) vs Kristianstads (W),Sweden Damallsvenskan,Sweden,
194533796,2026-05-15,14:00,False,1.44,0.0,1.0,0.44,Ullensaker/Kisa vs Eidsvold TF,Norway Division 2 Group 2,Norway,
194517930,2026-05-15,14:30,False,2.25,0.0,1.0,1.25,Versailles vs Stade Briochin,France National,France,
