DATA;Time;BTTS;IN LIVE?;Odd J;Odd M;Juice;EV;Stake;Lucro Max;Profit;Jogo;Liga;Região;Match ID;%_ProbMod;OBS;ROI;DATA_DISPLAY;Prob_BTTS;Fair_Odd_BTTS
2026-05-08;14:30;Sim;;2,23;2,5;0,00%;12,11%;1,0;1,50;-1,0;Durban City vs Stellenbosch FC;South Africa Premier;South Africa;193332414,0;44,84%;;-100,0;08/05/2026;0,3640692797233482;2,746722420626824
2026-05-08;15:30;Sim;;1,95;2,0;0,00%;2,56%;1,0;1,00;-1,0;Avellino vs Modena;Italy Serie B;Italy;193004907,0;51,28%;;-100,0;08/05/2026;0,4177021802599032;2,394044496806992
2026-05-08;15:30;Sim;;1,93;2,05;0,00%;6,22%;1,0;1,05;1,05;Sudtirol vs Juve Stabia;Italy Serie B;Italy;193004936,0;51,81%;;105,0;08/05/2026;0,4279586646817347;2,3366688090656407
2026-05-08;15:45;Sim;;1,8;1,95;0,00%;8,33%;1,0;0,95;-1,0;Shelbourne vs Sligo Rovers;Republic of Ireland Premier Division;Ireland;193201029,0;55,56%;;-100,0;08/05/2026;0,4563950495149065;2,191079438708723
2026-05-08;16:00;Sim;S;1,79;2,05;0,00%;14,53%;1,0;1,05;-1,0;Hull vs Millwall;England Championship;England;193989622,0;55,87%;;-100,0;08/05/2026;0,4603015484102615;2,1724841703650823
2026-05-08;16:15;Sim;;1,39;1,57;0,00%;12,95%;1,0;0,57;-1,0;Njardvik vs Fylkir Reykjavik;Iceland 1 Deild;Iceland;194155323,0;71,94%;;-100,0;08/05/2026;0,5728271057820818;1,7457243977836956
2026-05-08;17:00;Sim;;2,15;2,2;0,00%;2,33%;1,0;1,20;1,2;Boca Juniors De Cali vs Alianza;Colombia Cup;Colombia;194142521,0;46,51%;;120,0;08/05/2026;0,3443435736035921;2,9040678339574924
2026-05-08;17:00;Sim;;2,08;2,62;0,00%;25,96%;1,0;1,62;1,62;Kawkab Marrakech vs Renaissance Zemamra;Morocco GNF 1;Morocco;194149799,0;48,08%;;162,0;08/05/2026;0,3542850992860307;2,822577577881926
2026-05-08;19:00;Sim;;2,39;2,5;0,00%;4,60%;1,0;1,50;-1,0;Cruzeiro (W) vs America MG (W);Brazil Serie A1 Women;Brazil;194093977,0;41,84%;;-100,0;08/05/2026;0,4021989917125264;2,486325262569257
2026-05-08;21:00;Sim;;2,12;2,2;0,00%;3,77%;1,0;1,20;-1,0;Orense vs Leones FC;Ecuador LigaPro Serie A;Ecuador;194057596,0;47,17%;;-100,0;08/05/2026;0,3734317568806823;2,6778582799031634
2026-05-08;21:10;Sim;;2,27;2,37;0,00%;4,41%;1,0;1,37;1,37;Banfield vs San Martin de Tucuman;Argentina Cup;Argentina;194067568,0;44,05%;;137,0;08/05/2026;0,330868820586515;3,0223366949193315
2026-05-08;22:00;Sim;;1,9;1,9;0,00%;0,00%;1,0;0,90;0,9;Colorado Switchbacks FC vs Orange County SC;USA USL Championship;USA;193333203,0;52,63%;;90,0;08/05/2026;0,4339178737041767;2,304578253219167
2026-05-09;02:00;Sim;;1,95;1,95;0,00%;0,00%;1,0;0,95;0,95;Mito Hollyhock vs Urawa Red Diamonds;Japan J-League;Japan;193328513,0;51,28%;;95,0;09/05/2026;0,4672756327084247;2,140059934527025
2026-05-09;02:00;Sim;;1,8;1,8;0,00%;0,00%;1,0;0,80;0,8;Hwaseong FC vs Suwon FC;South Korea K League 2;South Korea;193202410,0;55,56%;;80,0;09/05/2026;0,4633001501966419;2,1584233053934003
2026-05-09;04:30;Sim;;2,4;2,5;0,00%;4,17%;1,0;1,50;-1,0;Gwangju FC vs Gangwon FC;South Korea K League 1;South Korea;193202207,0;41,67%;;-100,0;09/05/2026;0,4234318720042884;2,3616494280818903
2026-05-09;04:30;Sim;;1,93;2,2;0,00%;13,99%;1,0;1,20;1,2;Chungbuk Cheongju vs Gimpo FC;South Korea K League 2;South Korea;193202416,0;51,81%;;120,0;09/05/2026;0,4099582916142805;2,4392665819631496
2026-05-09;04:30;Sim;;1,75;1,8;0,00%;2,86%;1,0;0,80;-1,0;Suwon Bluewings vs Daegu FC;South Korea K League 2;South Korea;193202440,0;57,14%;;-100,0;09/05/2026;0,4812609199531724;2,077870611697892
2026-05-09;07:00;Sim;;1,95;2,2;0,00%;12,82%;1,0;1,20;-1,0;FC Rukh Lviv vs FC Veres Rivne;Ukraine Vyscha Liga;Ukraine;193758267,0;51,28%;;-100,0;09/05/2026;0,4678647653432631;2,137365189065118
2026-05-09;08:00;Sim;;1,58;1,66;0,00%;5,06%;1,0;0,66;0,66;Umea FC vs Gefle IF;Sweden 1.div Norra;Sweden;193756241,0;63,29%;;66,0;09/05/2026;0,5859539078248259;1,706615964208213
2026-05-09;08:30;Sim;;1,73;1,83;0,00%;5,78%;1,0;0,83;-1,0;Middlesbrough vs Southampton;England Championship;England;193989625,0;57,80%;;-100,0;09/05/2026;0,513518056218077;1,9473474019926695
2026-05-09;08:35;Sim;;1,79;1,8;0,00%;0,56%;1,0;0,80;0,8;Shanghai Shenhua vs Chongqing Tonglianglong;China Super League;China;193327991,0;55,87%;;80,0;09/05/2026;0,4786925753616745;2,0890190540879
2026-05-09;09:00;Sim;;1,9;1,9;0,00%;0,00%;1,0;0,90;0,9;FK Teplice vs Banik Ostrava;Czechia First League;Czech Republic;194166594,0;52,63%;;90,0;09/05/2026;0,4129482981436362;2,4216047938460714
2026-05-09;09:00;Sim;;1,47;1,53;0,00%;4,08%;1,0;0,53;0,53;Hansa Rostock vs VfB Stuttgart II;Germany 3. Liga;Germany;193001733,0;68,03%;;53,0;09/05/2026;0,5490727007912548;1,8212491302332048
2026-05-09;09:00;Sim;;1,66;1,72;0,00%;3,61%;1,0;0,72;0,72;VfL Osnabruck vs SSV Ulm 1846;Germany 3. Liga;Germany;193001760,0;60,24%;;72,0;09/05/2026;0,4527879847556832;2,208534292280944
2026-05-09;11:00;Sim;S;1,8;2,2;0,00%;22,22%;1,0;1,20;-1,0;Stevenage vs Stockport;England League 1;England;193996913,0;55,56%;;-100,0;09/05/2026;0,4506909586473093;2,2188103888104957
2026-05-09;11:00;Sim;;1,64;1,66;0,00%;1,22%;1,0;0,66;0,66;Hornchurch FC vs Torquay;England National League South;England;194038744,0;60,98%;;66,0;09/05/2026;0,5489404303295488;1,8216879702442297
2026-05-09;11:00;Sim;S;1,93;2,0;0,00%;3,63%;1,0;1,00;1,0;Larissa vs Asteras Tripolis;Greece Super League 1;Greece;193328160,0;51,81%;;100,0;09/05/2026;0,4324747850817136;2,312268188173949
2026-05-09;11:00;Sim;S;1,4;1,57;0,00%;12,14%;1,0;0,57;0,57;IF Vestri vs HK Kopavogur;Iceland 1 Deild;Iceland;194205730,0;71,43%;;56,99999999999999;09/05/2026;0,6007897554868261;1,6644730147182292
2026-05-09;11:00;Sim;S;1,71;2,0;0,00%;16,96%;1,0;1,00;1,0;Podhale Nowy Targ vs Chojniczanka Chojnice;Poland II Liga;Poland;193286205,0;58,48%;;100,0;09/05/2026;0,4972215243985742;2,0111719621100645
2026-05-09;11:00;Sim;S;1,73;1,9;0,00%;9,83%;1,0;0,90;-1,0;Aberdeen vs Dundee Utd;Scotland Premiership;Scotland;193332095,0;57,80%;;-100,0;09/05/2026;0,4784728856793147;2,0899782201911545
2026-05-09;11:00;Sim;S;1,88;2,2;0,00%;17,02%;1,0;1,20;-1,0;Eibar (W) vs Alhama CF (W);Spain Primera Women;Spain;194169562,0;53,19%;;-100,0;09/05/2026;0,490325330491913;2,039458087018831
2026-05-09;11:15;Sim;;1,84;2,2;0,00%;19,57%;1,0;1,20;1,2;Sevilla vs Espanyol;Spain La Liga;Spain;193003408,0;54,35%;;120,0;09/05/2026;0,4133319837235465;2,4193568850746248
2026-05-09;12:00;Sim;;1,83;2,05;0,00%;12,02%;1,0;1,05;1,05;Grazer AK vs SCR Altach;Austria Bundesliga;Austria;193323490,0;54,64%;;105,0;09/05/2026;0,4480432109676129;2,231922599424648
2026-05-09;12:00;Sim;;1,78;1,8;0,00%;1,12%;1,0;0,80;0,8;AEL Limassol vs Olympiakos Nicosia;Cyprus Division 1;Cyprus;194085248,0;56,18%;;80,0;09/05/2026;0,4347125521042697;2,300365367399776
2026-05-09;12:00;Sim;;1,64;1,66;0,00%;1,22%;1,0;0,66;-1,0;SJK Akatemia vs JaPS;Finland Ykkosliiga;Finland;194191317,0;60,98%;;-100,0;09/05/2026;0,4670421702711327;2,141129693470241
2026-05-09;12:00;Sim;;1,79;2,0;0,00%;11,73%;1,0;1,00;1,0;Obolon Kyiv vs Epitsentr Kamianets-Podilskyi;Ukraine Vyscha Liga;Ukraine;193758272,0;55,87%;;100,0;09/05/2026;0,4542087225428827;2,201626143979312
2026-05-09;12:30;Sim;;1,95;2,2;0,00%;12,82%;1,0;1,20;1,2;FK Zeleznicar Pancevo vs FK Radnik Surdulica;Serbia Super Liga;Serbia;194091024,0;51,28%;;120,0;09/05/2026;0,4221314458850834;2,3689247527593005
2026-05-09;13:00;Sim;;1,89;1,9;0,00%;0,53%;1,0;0,90;-1,0;Ferencvarosi TC vs Zalaegerszegi TE;Hungary Cup;Hungary;194165922,0;52,91%;;-100,0;09/05/2026;0,494900074193399;2,0206058385098933
2026-05-09;13:00;Sim;;1,54;1,57;0,00%;1,95%;1,0;0,57;0,57;Bodo/Glimt vs SK Brann;Norway Cup;Norway;194210233,0;64,94%;;56,99999999999999;09/05/2026;0,5092776922477626;1,9635614354615545
2026-05-09;13:00;Sim;;1,73;1,8;0,00%;4,05%;1,0;0,80;-1,0;Olimpia Grudziadz vs Rekord Bielsko-Biala;Poland II Liga;Poland;193286211,0;57,80%;;-100,0;09/05/2026;0,4847953484231946;2,0627218073166413
2026-05-09;13:00;Sim;;1,58;1,61;0,00%;1,90%;1,0;0,61;0,61;FC Zurich vs Grasshoppers;Switzerland Super League;Switzerland;193332534,0;63,29%;;61,0;09/05/2026;0,5160596895109435;1,9377565862411887
2026-05-09;14:00;Sim;;1,98;2,1;0,00%;6,06%;1,0;1,10;-1,0;Reus FC Reddis vs UD Ourense;Spain Segunda Division RFEF Play-Offs;Spain;194211651,0;50,51%;;-100,0;09/05/2026;0,3964074082140315;2,5226508299997343
2026-05-09;14:00;Sim;;1,87;1,9;0,00%;1,60%;1,0;0,90;-1,0;Tudelano vs Real Oviedo Vetusta;Spain Segunda Division RFEF Play-Offs;Spain;194264292,0;53,48%;;-100,0;09/05/2026;0,4119048845764794;2,4277390477880587
2026-05-09;14:30;Sim;;1,64;1,72;0,00%;4,88%;1,0;0,72;0,72;Stal Mielec vs Puszcza Niepolomice;Poland I Liga;Poland;193107593,0;60,98%;;72,0;09/05/2026;0,5085297777668047;1,9664493157945429
2026-05-09;14:30;Sim;;1,55;1,61;0,00%;3,87%;1,0;0,61;0,61;Znicz Pruszków vs Polonia Bytom;Poland I Liga;Poland;193107600,0;64,52%;;61,0;09/05/2026;0,5118362546189561;1,9537460217593243
2026-05-09;15:00;Sim;;2,47;3,0;0,00%;21,46%;1,0;2,00;-1,0;CD Moron vs Los Andes;Argentina Nacional B;Argentina;193326597,0;40,49%;;-100,0;09/05/2026;0,3193958424071125;3,130901334100764
2026-05-09;15:00;Sim;;2,0;2,75;0,00%;37,50%;1,0;1,75;-1,0;Magesi FC vs Orlando Pirates;South Africa Premier;South Africa;193332482,0;50,00%;;-100,0;09/05/2026;0,4434553160248607;2,255013546687062
2026-05-09;15:30;Sim;;2,46;2,75;0,00%;11,79%;1,0;1,75;1,75;CA San Miguel vs CA Estudiantes Caseros;Argentina Nacional B;Argentina;193326638,0;40,65%;;175,0;09/05/2026;0,2930436745314781;3,412448977613421
2026-05-09;15:30;Sim;;2,19;2,5;0,00%;14,16%;1,0;1,50;-1,0;Talleres Remedios vs Villa San Carlos;Argentina Primera B Metropolitana;Argentina;194162333,0;45,66%;;-100,0;09/05/2026;0,3360165422676761;2,9760350999870915
2026-05-09;15:30;Sim;;2,23;2,5;0,00%;12,11%;1,0;1,50;1,5;Deportivo Armenio vs Deportivo Camioneros;Argentina Primera B Metropolitana;Argentina;194162302,0;44,84%;;150,0;09/05/2026;0,3271432716324344;3,0567553422532736
2026-05-09;15:30;Sim;;2,42;2,5;0,00%;3,31%;1,0;1,50;-1,0;CSD Flandria vs Deportivo Merlo;Argentina Primera B Metropolitana;Argentina;194162309,0;41,32%;;-100,0;09/05/2026;0,3531607473904067;2,831563744910738
2026-05-09;15:30;Sim;;2,24;2,5;0,00%;11,61%;1,0;1,50;-1,0;Independiente Chivilcoy vs Club Atlético El Linqueño;Argentina Torneo A;Argentina;194260944,0;44,64%;;-100,0;09/05/2026;0,3348680173608435;2,9862422265313184
2026-05-09;15:30;Sim;;2,42;2,5;0,00%;3,31%;1,0;1,50;1,5;Maracanã vs Sampaio Correa;Brazil Serie D;Brazil;194164520,0;41,32%;;150,0;09/05/2026;0,2737817638518579;3,652530882262163
2026-05-09;15:30;Sim;;1,87;2,2;0,00%;17,65%;1,0;1,20;-1,0;Danubio vs Albion FC;Uruguay Apertura;Uruguay;194052234,0;53,48%;;-100,0;09/05/2026;0,472485160024138;2,1164641096554297
2026-05-09;16:00;Sim;;1,92;2,1;0,00%;9,38%;1,0;1,10;-1,0;Goias vs Vila Nova;Brazil Serie B;Brazil;193192179,0;52,08%;;-100,0;09/05/2026;0,4299389268685804;2,3259063359930043
2026-05-09;16:00;Sim;;2,04;2,37;0,00%;16,18%;1,0;1,37;-1,0;Madureira vs Portuguesa;Brazil Serie D;Brazil;194317071,0;49,02%;;-100,0;09/05/2026;0,4331656997945487;2,308580046606308
2026-05-09;16:00;Sim;;2,01;2,2;0,00%;9,45%;1,0;1,20;-1,0;Pouso Alegre vs America RJ;Brazil Serie D;Brazil;194168750,0;49,75%;;-100,0;09/05/2026;0,3951169333994037;2,530889933029573
2026-05-09;16:00;Sim;;1,94;1,95;0,00%;0,52%;1,0;0,95;-1,0;Bolton vs Bradford;England League 1;England;193996918,0;51,55%;;-100,0;09/05/2026;0,4812115470857048;2,078083803209517
2026-05-09;17:00;Sim;;1,96;2,1;0,00%;7,14%;1,0;1,10;-1,0;Itabaiana vs Floresta;Brazil Serie C;Brazil;194168762,0;51,02%;;-100,0;09/05/2026;0,4089198757605623;2,44546086853618
2026-05-09;17:00;Sim;;1,95;2,1;0,00%;7,69%;1,0;1,10;1,1;Paysandu vs Anapolis;Brazil Serie C;Brazil;194168776,0;51,28%;;110,00000000000001;09/05/2026;0,4899569815973718;2,0409913452981785
2026-05-09;17:00;Sim;;2,11;2,2;0,00%;4,27%;1,0;1,20;-1,0;Marica vs Noroeste;Brazil Serie D;Brazil;194164522,0;47,39%;;-100,0;09/05/2026;0,3779544776968749;2,6458142797496715
2026-05-09;18:00;Sim;;1,85;2,2;0,00%;18,92%;1,0;1,20;1,2;Fluminense vs Vitoria;Brazil Serie A;Brazil;193191342,0;54,05%;;120,0;09/05/2026;0,4289826746761803;2,3310910391982937
2026-05-09;18:00;Sim;;1,89;1,9;0,00%;0,53%;1,0;0,90;0,9;Mixto (W) vs Bahia (W);Brazil Serie A1 Women;Brazil;194093983,0;52,91%;;90,0;09/05/2026;0,4856760000607626;2,0589815862700744
2026-05-09;18:00;Sim;;1,99;2,2;0,00%;10,55%;1,0;1,20;1,2;Maranhao vs Botafogo PB;Brazil Serie C;Brazil;194168770,0;50,25%;;120,0;09/05/2026;0,4726280712397701;2,1158241438193053
2026-05-09;18:00;Sim;;2,4;2,62;0,00%;9,17%;1,0;1,62;1,62;Marcilio Dias vs Brasil de Pelotas;Brazil Serie D;Brazil;194187677,0;41,67%;;162,0;09/05/2026;0,3291094368805256;3,038493733223727
2026-05-09;18:00;Sim;;2,08;2,25;0,00%;8,17%;1,0;1,25;-1,0;XV Piracicaba vs Sampaio Correa RJ;Brazil Serie D;Brazil;194187687,0;48,08%;;-100,0;09/05/2026;0,3819216038273422;2,6183315414661226
2026-05-09;18:30;Sim;;1,87;2,0;0,00%;6,95%;1,0;1,00;-1,0;Central Espanol vs Racing Club de Montevideo;Uruguay Apertura;Uruguay;194052225,0;53,48%;;-100,0;09/05/2026;0,4477159160751564;2,2335542037731138
2026-05-09;19:00;Sim;;2,26;2,5;0,00%;10,62%;1,0;1,50;1,5;Velo Clube vs Nova Iguacu;Brazil Serie D;Brazil;194168781,0;44,25%;;150,0;09/05/2026;0,3164472230417409;3,1600746257566934
2026-05-09;20:00;Sim;;1,9;2,0;0,00%;5,26%;1,0;1,00;-1,0;Louisville City FC vs Pittsburgh Riverhounds;USA USL Championship;USA;193333224,0;52,63%;;-100,0;09/05/2026;0,4444356342076666;2,250039540018526
2026-05-09;20:30;Sim;;1,65;1,75;0,00%;6,06%;1,0;0,75;0,75;New England vs Philadelphia;USA MLS;USA;193330551,0;60,61%;;75,0;09/05/2026;0,4429311203780318;2,257682281308757
2026-05-09;21:45;Sim;S;1,75;2,25;0,00%;28,57%;1,0;1,25;1,25;Angel City FC (W) vs San Diego Wave (W);USA NWSL Women;USA;194216953,0;57,14%;;125,0;09/05/2026;0,435302983403253;2,297245231210368
2026-05-09;22:00;Sim;;2,04;2,1;0,00%;2,94%;1,0;1,10;1,1;Alianza Lima vs Sporting Cristal;Peru Liga 1;Peru;193329732,0;49,02%;;110,00000000000001;09/05/2026;0,3792159297811792;2,6370130694772342
2026-05-09;22:20;Sim;;1,92;2,0;0,00%;4,17%;1,0;1,00;1,0;America de Cali vs Independiente Santa Fe;Colombia Primera A;Colombia;194127640,0;52,08%;;100,0;09/05/2026;0,4031464799474322;2,480481832927229
2026-05-09;23:30;Sim;;1,81;1,83;0,00%;1,10%;1,0;0,83;-1,0;Spokane Zephyr (W) vs DC Power (W);USA USL Super League Women;USA;194216986,0;55,25%;;-100,0;09/05/2026;0,4339343464509815;2,3044907684489875
2026-05-10;02:00;Sim;;1,94;1,95;0,00%;0,52%;1,0;0,95;0,95;Shimizu S-Pulse vs Avispa Fukuoka;Japan J-League;Japan;193328524,0;51,55%;;95,0;10/05/2026;0,4274196687758211;2,339615449257772
2026-05-10;02:00;Sim;;1,93;2,0;0,00%;3,63%;1,0;1,00;-1,0;Vissel Kobe vs Fagiano Okayama;Japan J-League;Japan;193328527,0;51,81%;;-100,0;10/05/2026;0,4748202659056135;2,1060556293592447
2026-05-10;02:00;Sim;;1,7;2,0;0,00%;17,65%;1,0;1,00;-1,0;Tochigi SC vs Blaublitz Akita;Japan J2/J3 Centennial League;Japan;193335589,0;58,82%;;-100,0;10/05/2026;0,4577685302967482;2,1845053762135542
2026-05-10;02:00;Sim;;1,87;2,1;0,00%;12,30%;1,0;1,10;1,1;Tokushima Vortis vs Nara Club;Japan J2/J3 Centennial League;Japan;193335592,0;53,48%;;110,00000000000001;10/05/2026;0,5095049745764028;1,962685522640609
2026-05-10;03:00;Sim;;1,95;2,1;0,00%;7,69%;1,0;1,10;1,1;FC Tokyo vs Tokyo Verdy;Japan J-League;Japan;193328531,0;51,28%;;110,00000000000001;10/05/2026;0,4274767949165157;2,3393027939504907
2026-05-10;03:00;Sim;;1,76;1,83;0,00%;3,98%;1,0;0,83;-1,0;Ehime FC vs Kataller Toyama;Japan J2/J3 Centennial League;Japan;193335608,0;56,82%;;-100,0;10/05/2026;0,467658573963559;2,1383075546271657
2026-05-10;04:00;Sim;;1,77;1,8;0,00%;1,69%;1,0;0,80;0,8;Dalian K'un City vs Guangdong GZ-Power;China Division 1;China;194219960,0;56,50%;;80,0;10/05/2026;0,4753311355273217;2,103792117674991
2026-05-10;07:00;Sim;;2,32;2,75;0,00%;18,53%;1,0;1,75;1,75;Sevilla Atletico vs Eldense;Spain Primera Division RFEF Group 2;Spain;193319780,0;43,10%;;175,0;10/05/2026;0,422080892808098;2,3692084807216687
2026-05-10;08:30;Sim;;2,04;2,1;0,00%;2,94%;1,0;1,10;1,1;Foshan Nanshi vs Suzhou Dongwu;China Division 1;China;194266032,0;49,02%;;110,00000000000001;10/05/2026;0,3869562730820789;2,584264645125009
2026-05-10;09:00;Sim;;1,67;1,75;0,00%;4,79%;1,0;0,75;0,75;AIK vs Djurgarden;Sweden Allsvenskan;Sweden;193320621,0;59,88%;;75,0;10/05/2026;0,4991126563643843;2,003551670543627
2026-05-10;09:00;Sim;;1,84;2,0;0,00%;8,70%;1,0;1,00;-1,0;Kalmar FF vs Halmstad;Sweden Allsvenskan;Sweden;193320631,0;54,35%;;-100,0;10/05/2026;0,4746901278046871;2,106633011290349
2026-05-10;09:30;Sim;;2,37;3,4;0,00%;43,46%;1,0;2,40;-1,0;SC Poltava vs Shakhtar Donetsk;Ukraine Vyscha Liga;Ukraine;193758276,0;42,19%;;-100,0;10/05/2026;0,5231219419198445;1,9115965289727723
2026-05-10;10:00;Sim;;1,54;1,61;0,00%;4,55%;1,0;0,61;-1,0;ND Primorje vs NS Mura;Slovenia Prva Liga;Slovenia;193330200,0;64,94%;;-100,0;10/05/2026;0,4964699818598277;2,014216412516004
2026-05-10;12:00;Sim;;1,48;1,61;0,00%;8,78%;1,0;0,61;0,61;Moss vs Bryne;Norway Division 1;Norway;193331999,0;67,57%;;61,0;10/05/2026;0,5805062914364879;1,72263124813723
2026-05-10;12:00;Sim;;1,87;2,0;0,00%;6,95%;1,0;1,00;1,0;Utebo vs Aguilas;Spain Segunda Division RFEF Play-Offs;Spain;194320560,0;53,48%;;100,0;10/05/2026;0,3849372889773424;2,597818997576675
2026-05-10;12:25;Sim;;1,66;1,8;0,00%;8,43%;1,0;0,80;0,8;Baniyas SC vs Shabab Al Ahli Dubai;UAE Pro League;UAE;194265957,0;60,24%;;80,0;10/05/2026;0,5373517970990356;1,860974773740123
2026-05-10;13:00;Sim;;2,06;2,1;0,00%;1,94%;1,0;1,10;1,1;Parma vs Roma;Italy Serie A;Italy;193004731,0;48,54%;;110,00000000000001;10/05/2026;0,435355901865765;2,296965996667105
2026-05-10;13:00;Sim;;2,06;2,1;0,00%;1,94%;1,0;1,10;1,1;FK Panevezys vs FK Kauno Zalgiris;Lithuania A Lyga;Lithuania;193754998,0;48,54%;;110,00000000000001;10/05/2026;0,508437846819119;1,966804869958644
2026-05-10;13:30;Sim;;2,19;2,37;0,00%;8,22%;1,0;1,37;1,37;AEK Athens vs Panathinaikos;Greece Super League 1;Greece;193328174,0;45,66%;;137,0;10/05/2026;0,3867901131905524;2,5853748079970766
2026-05-10;13:30;Sim;;2,09;2,25;0,00%;7,66%;1,0;1,25;-1,0;Alcoyano vs UD San Sebastian Reyes;Spain Segunda Division RFEF Play-Offs;Spain;194267360,0;47,85%;;-100,0;10/05/2026;0,3181719905904904;3,142944340260063
2026-05-10;14:00;Sim;;1,94;2,0;0,00%;3,09%;1,0;1,00;-1,0;Coruxo vs Atletico Baleares;Spain Segunda Division RFEF Play-Offs;Spain;194267364,0;51,55%;;-100,0;10/05/2026;0,4146759073494402;2,4115160074667945
2026-05-10;15:00;Sim;;2,08;2,1;0,00%;0,96%;1,0;1,10;1,1;US Pianese vs Lecco;Italy Serie C Play-Offs;Italy;194324899,0;48,08%;;110,00000000000001;10/05/2026;0,3816791707356973;2,619994636012861
2026-05-10;15:30;Sim;;2,31;2,37;0,00%;2,60%;1,0;1,37;-1,0;Argentino Quilmes vs CS Dock Sud;Argentina Primera B Metropolitana;Argentina;194220463,0;43,29%;;-100,0;10/05/2026;0,3513493709999722;2,846161787602265
2026-05-10;15:30;Sim;;2,31;2,5;0,00%;8,23%;1,0;1,50;1,5;Arsenal de Sarandi vs Real Pilar;Argentina Primera B Metropolitana;Argentina;194220466,0;43,29%;;150,0;10/05/2026;0,331879708622011;3,01313084497156
2026-05-10;15:30;Sim;;2,36;2,62;0,00%;11,02%;1,0;1,62;-1,0;Cipolletti vs Juventud Unida Universitario;Argentina Torneo A;Argentina;194273988,0;42,37%;;-100,0;10/05/2026;0,3409163537020196;2,93326223831379
2026-05-10;16:00;Sim;;2,31;2,5;0,00%;8,23%;1,0;1,50;-1,0;Agropecuario vs CA Atlanta;Argentina Nacional B;Argentina;193326565,0;43,29%;;-100,0;10/05/2026;0,4051343620485723;2,468310825654633
2026-05-10;16:00;Sim;;2,04;2,2;0,00%;7,84%;1,0;1,20;-1,0;Boca Unidos vs Sol de America de Formosa;Argentina Torneo A;Argentina;194267388,0;49,02%;;-100,0;10/05/2026;0,3637865499459532;2,748857128696589
2026-05-10;16:00;Sim;;1,92;2,0;0,00%;4,17%;1,0;1,00;-1,0;Defensores de Belgrano VR vs CA 9 de Julio Rafaela;Argentina Torneo A;Argentina;194259978,0;52,08%;;-100,0;10/05/2026;0,4677921271506799;2,137697075822775
2026-05-10;16:00;Sim;;2,01;2,62;0,00%;30,35%;1,0;1,62;1,62;CA Douglas Haig vs Atletico Escobar FC;Argentina Torneo A;Argentina;194270271,0;49,75%;;162,0;10/05/2026;0,305441000309971;3,2739439860437405
2026-05-10;16:00;Sim;;2,59;2,62;0,00%;1,16%;1,0;1,62;-1,0;Tucuman Central vs Juventud Antoniana;Argentina Torneo A;Argentina;194267392,0;38,61%;;-100,0;10/05/2026;0,3470077289815822;2,881771887799041
2026-05-10;16:00;Sim;;2,08;2,25;0,00%;8,17%;1,0;1,25;1,25;Portuguesa RJ vs Agua Santa;Brazil Serie D;Brazil;194187754,0;48,08%;;125,0;10/05/2026;0,3814547608611385;2,621535975082653
2026-05-10;16:00;Sim;;1,34;2,0;0,00%;49,25%;1,0;1,00;1,0;Coquimbo Unido vs Huachipato;Chile Copa de la Liga;Chile;193985011,0;74,63%;;100,0;10/05/2026;0,4574161570421887;2,1861882192315045
2026-05-10;16:00;Sim;;1,31;1,9;0,00%;45,04%;1,0;0,90;-1,0;Union La Calera vs Universidad de Chile;Chile Copa de la Liga;Chile;193985008,0;76,34%;;-100,0;10/05/2026;0,4185666761121869;2,3890999163823974
2026-05-10;16:30;Sim;;2,44;2,62;0,00%;7,38%;1,0;1,62;1,62;San Martin Formosa vs CA Sarmiento de la Banda;Argentina Torneo A;Argentina;194312762,0;40,98%;;162,0;10/05/2026;0,2761804169592695;3,6208084200953934
2026-05-10;17:00;Sim;;2,21;2,37;0,00%;7,24%;1,0;1,37;-1,0;ASA vs Atletico Alagoinhas;Brazil Serie D;Brazil;194187768,0;45,25%;;-100,0;10/05/2026;0,3566601973908462;2,8037813121121578
2026-05-10;17:00;Sim;;1,89;2,2;0,00%;16,40%;1,0;1,20;-1,0;Treze vs Decisao;Brazil Serie D;Brazil;194187770,0;52,91%;;-100,0;10/05/2026;0,4606905684463502;2,170649667786257
2026-05-10;17:00;Sim;;2,11;2,25;0,00%;6,64%;1,0;1,25;-1,0;Rionegro Aguilas v Jaguares de Cordoba;Colombia Cup;Colombia;194272404,0;47,39%;;-100,0;10/05/2026;0,4217623011115141;2,370998134177635
2026-05-10;17:15;Sim;;1,83;1,9;0,00%;3,83%;1,0;0,90;0,9;Comerciantes Unidos vs FBC Melgar;Peru Liga 1;Peru;193329737,0;54,64%;;90,0;10/05/2026;0,4058574183189344;2,4639134113368897
2026-05-10;17:30;Sim;;1,52;1,57;0,00%;3,29%;1,0;0,57;-1,0;New York City vs Columbus Crew;USA MLS;USA;193330578,0;65,79%;;-100,0;10/05/2026;0,5523502647029757;1,8104421296794628
2026-05-10;18:00;Sim;;2,07;2,2;0,00%;6,28%;1,0;1,20;-1,0;Manauara vs GAS;Brazil Serie D;Brazil;194187776,0;48,31%;;-100,0;10/05/2026;0,4334083059604061;2,3072877906579943
2026-05-10;18:30;Sim;;1,27;1,72;0,00%;35,43%;1,0;0,72;0,72;Universidad Catolica vs Nublense;Chile Copa de la Liga;Chile;193985013,0;78,74%;;72,0;10/05/2026;0,4351490763883859;2,298057737458529
