Match ID,liga_original,liga_nova
171938251,Guatemala Liga Nacional,Guatemala Primera Division
171938255,Guatemala Liga Nacional,Guatemala Primera Division
172496514,Romania Liga 2,Romania Liga II
171873852,nan,England League 1
171873858,nan,England League 1
171873863,nan,England League 1
171873869,nan,England League 1
171873872,nan,England League 1
171873874,nan,England League 1
171932344,Romania Liga 2,Romania Liga II
171932349,Romania Liga 2,Romania Liga II
171938257,Guatemala Liga Nacional,Guatemala Primera Division
171938259,Guatemala Liga Nacional,Guatemala Primera Division
171938261,Guatemala Liga Nacional,Guatemala Primera Division
171938263,Guatemala Liga Nacional,Guatemala Primera Division
172421848,Romania Liga 2,Romania Liga II
172421850,Romania Liga 2,Romania Liga II
172421854,Romania Liga 2,Romania Liga II
172421863,Romania Liga 2,Romania Liga II
172418407,nan,England League 1
172418410,nan,England League 1
172418412,nan,England League 1
172418414,nan,England League 1
172418419,nan,England League 1
172418428,nan,England League 1
172418435,nan,England League 1
172418437,nan,England League 1
172418439,nan,England League 1
172418441,nan,England League 1
172424685,Guatemala Liga Nacional,Guatemala Primera Division
172424688,Guatemala Liga Nacional,Guatemala Primera Division
172700441,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172700444,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172421867,Romania Liga 2,Romania Liga II
172725382,Scotland Women Premier League,Scotland Premier League Women
172773846,Scotland Women Premier League,Scotland Premier League Women
172725380,Scotland Women Premier League,Scotland Premier League Women
172744748,Scotland Women Premier League,Scotland Premier League Women
172700449,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172744758,Scotland Women Premier League,Scotland Premier League Women
172725385,Scotland Women Premier League,Scotland Premier League Women
172700458,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172424718,Guatemala Liga Nacional,Guatemala Primera Division
172424744,Guatemala Liga Nacional,Guatemala Primera Division
172424751,Guatemala Liga Nacional,Guatemala Primera Division
172424691,Guatemala Liga Nacional,Guatemala Primera Division
172424693,Guatemala Liga Nacional,Guatemala Primera Division
172424695,Guatemala Liga Nacional,Guatemala Primera Division
172421877,Romania Liga 2,Romania Liga II
173100608,Guatemala Liga Nacional,Guatemala Primera Division
172744765,Scotland Women Premier League,Scotland Premier League Women
172744776,Scotland Women Premier League,Scotland Premier League Women
172744780,Scotland Women Premier League,Scotland Premier League Women
172744782,Scotland Women Premier League,Scotland Premier League Women
172744784,Scotland Women Premier League,Scotland Premier League Women
172744786,Scotland Women Premier League,Scotland Premier League Women
172424698,Guatemala Liga Nacional,Guatemala Primera Division
172424700,Guatemala Liga Nacional,Guatemala Primera Division
172424702,Guatemala Liga Nacional,Guatemala Primera Division
173093118,Guatemala Liga Nacional,Guatemala Primera Division
172697178,Romania Liga 2,Romania Liga II
172424705,Guatemala Liga Nacional,Guatemala Primera Division
172424707,Guatemala Liga Nacional,Guatemala Primera Division
172697159,Romania Liga 2,Romania Liga II
172697164,Romania Liga 2,Romania Liga II
172697169,Romania Liga 2,Romania Liga II
172697172,Romania Liga 2,Romania Liga II
172697174,Romania Liga 2,Romania Liga II
172697176,Romania Liga 2,Romania Liga II
172697180,Romania Liga 2,Romania Liga II
172687242,nan,England League 1
172687244,nan,England League 1
172687247,nan,England League 1
172687259,nan,England League 1
172687263,nan,England League 1
172687265,nan,England League 1
172687273,nan,England League 1
172687283,nan,England League 1
172687292,nan,England League 1
172687299,nan,England League 1
172687303,nan,England League 1
172687307,nan,England League 1
172697182,Romania Liga 2,Romania Liga II
172700465,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172700467,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172751641,Guatemala Liga Nacional,Guatemala Primera Division
173129357,Guatemala Liga Nacional,Guatemala Primera Division
172700469,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172744795,Scotland Women Premier League,Scotland Premier League Women
172744798,Scotland Women Premier League,Scotland Premier League Women
172744800,Scotland Women Premier League,Scotland Premier League Women
172744816,Scotland Women Premier League,Scotland Premier League Women
172700475,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
172744802,Scotland Women Premier League,Scotland Premier League Women
172744818,Scotland Women Premier League,Scotland Premier League Women
173129371,Guatemala Liga Nacional,Guatemala Primera Division
172751643,Guatemala Liga Nacional,Guatemala Primera Division
172751645,Guatemala Liga Nacional,Guatemala Primera Division
172751647,Guatemala Liga Nacional,Guatemala Primera Division
172687310,nan,England League 1
172687312,nan,England League 1
172687314,nan,England League 1
172687317,nan,England League 1
172687319,nan,England League 1
172687321,nan,England League 1
172687323,nan,England League 1
172687325,nan,England League 1
172687329,nan,England League 1
172687332,nan,England League 1
172687336,nan,England League 1
172687344,nan,England League 1
172751649,Guatemala Liga Nacional,Guatemala Primera Division
172751651,Guatemala Liga Nacional,Guatemala Primera Division
173486252,Guatemala Liga Nacional,Guatemala Primera Division
172751653,Guatemala Liga Nacional,Guatemala Primera Division
173077384,Romania Liga 2,Romania Liga II
173474078,Guatemala Liga Nacional,Guatemala Primera Division
173069108,nan,England League 1
172751656,Guatemala Liga Nacional,Guatemala Primera Division
173502883,Guatemala Liga Nacional,Guatemala Primera Division
172751658,Guatemala Liga Nacional,Guatemala Primera Division
173474082,Guatemala Liga Nacional,Guatemala Primera Division
173077391,Romania Liga 2,Romania Liga II
755554,Romania Liga 2,Romania Liga II
173077395,Romania Liga 2,Romania Liga II
173081517,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
173069110,nan,England League 1
173069112,nan,England League 1
173069114,nan,England League 1
173069116,nan,England League 1
173069118,nan,England League 1
173069120,nan,England League 1
173069123,nan,England League 1
173069128,nan,England League 1
173069131,nan,England League 1
173069133,nan,England League 1
173568937,Swiss Cup,Switzerland Cup
173502881,Guatemala Liga Nacional,Guatemala Primera Division
173502878,Guatemala Liga Nacional,Guatemala Primera Division
173081523,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
173069137,nan,England League 1
173578495,Swiss Cup,Switzerland Cup
173069146,nan,England League 1
173502886,Guatemala Liga Nacional,Guatemala Primera Division
173502892,Guatemala Liga Nacional,Guatemala Primera Division
173077402,Romania Liga 2,Romania Liga II
173069153,nan,England League 1
173077405,Romania Liga 2,Romania Liga II
173077400,Romania Liga 2,Romania Liga II
173448640,Scotland Women Premier League,Scotland Premier League Women
173448642,Scotland Women Premier League,Scotland Premier League Women
173069155,nan,England League 1
173069157,nan,England League 1
173448644,Scotland Women Premier League,Scotland Premier League Women
173448646,Scotland Women Premier League,Scotland Premier League Women
173448648,Scotland Women Premier League,Scotland Premier League Women
173448650,Scotland Women Premier League,Scotland Premier League Women
173806944,Guatemala Liga Nacional,Guatemala Primera Division
173806935,Guatemala Liga Nacional,Guatemala Primera Division
173457118,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
173457127,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
173839385,Guatemala Liga Nacional,Guatemala Primera Division
173839394,Guatemala Liga Nacional,Guatemala Primera Division
173457134,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
173240950,nan,England League 1
173240952,nan,England League 1
173240954,nan,England League 1
173240956,nan,England League 1
173240958,nan,England League 1
173240960,nan,England League 1
173240963,nan,England League 1
173240966,nan,England League 1
173240970,nan,England League 1
173240973,nan,England League 1
173240979,nan,England League 1
173240987,nan,England League 1
173839374,Guatemala Liga Nacional,Guatemala Primera Division
173839376,Guatemala Liga Nacional,Guatemala Primera Division
173912848,Guatemala Liga Nacional,Guatemala Primera Division
173452335,Romania Liga 2,Romania Liga II
173827523,Scotland Women Premier League,Scotland Premier League Women
173827528,Scotland Women Premier League,Scotland Premier League Women
173827537,Scotland Women Premier League,Scotland Premier League Women
173827541,Scotland Women Premier League,Scotland Premier League Women
173827543,Scotland Women Premier League,Scotland Premier League Women
173972457,Guatemala Liga Nacional,Guatemala Primera Division
173839390,Guatemala Liga Nacional,Guatemala Primera Division
173839397,Guatemala Liga Nacional,Guatemala Primera Division
173452337,Romania Liga 2,Romania Liga II
174158826,Israel Women Cup,Israel Cup Women
173452339,Romania Liga 2,Romania Liga II
174158828,Israel Women Cup,Israel Cup Women
173827547,Scotland Women Premier League,Scotland Premier League Women
173827549,Scotland Women Premier League,Scotland Premier League Women
174290605,Guatemala Liga Nacional,Guatemala Primera Division
174237835,Guatemala Liga Nacional,Guatemala Primera Division
173832320,Romania Liga 2,Romania Liga II
174081004,nan,England League 1
174297203,Guatemala Liga Nacional,Guatemala Primera Division
174327274,Guatemala Liga Nacional,Guatemala Primera Division
173832322,Romania Liga 2,Romania Liga II
173834720,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
174355384,Scotland Women Premier League,Scotland Premier League Women
174355397,Scotland Women Premier League,Scotland Premier League Women
174383445,Scotland Women Premier League,Scotland Premier League Women
174355381,Scotland Women Premier League,Scotland Premier League Women
174355388,Scotland Women Premier League,Scotland Premier League Women
174355375,Scotland Women Premier League,Scotland Premier League Women
174351761,Guatemala Liga Nacional,Guatemala Primera Division
174081011,nan,England League 1
174351415,Guatemala Liga Nacional,Guatemala Primera Division
173832316,Romania Liga 2,Romania Liga II
174207594,Scotland Women Premier League,Scotland Premier League Women
174207597,Scotland Women Premier League,Scotland Premier League Women
174207601,Scotland Women Premier League,Scotland Premier League Women
174081121,nan,England League 1
174207605,Scotland Women Premier League,Scotland Premier League Women
174081127,nan,England League 1
174566106,Guatemala Liga Nacional,Guatemala Primera Division
174215554,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
174625785,Romania Liga 2,Romania Liga II
174629704,Guatemala Liga Nacional,Guatemala Primera Division
174588859,Romania Liga 2,Romania Liga II
174215562,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
174215572,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
174207610,Scotland Women Premier League,Scotland Premier League Women
174207619,Scotland Women Premier League,Scotland Premier League Women
174207629,Scotland Women Premier League,Scotland Premier League Women
174207633,Scotland Women Premier League,Scotland Premier League Women
174207636,Scotland Women Premier League,Scotland Premier League Women
174207639,Scotland Women Premier League,Scotland Premier League Women
174597477,Guatemala Liga Nacional,Guatemala Primera Division
174969038,Romania Liga 2,Romania Liga II
174744745,nan,England League 1
175066323,Israel Women Cup,Israel Cup Women
175066279,Guatemala Liga Nacional,Guatemala Primera Division
175422234,Guatemala Liga Nacional,Guatemala Primera Division
175386121,Swiss Cup,Switzerland Cup
175354625,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175354628,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175354632,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175354645,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176131398,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175717203,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175717212,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
175717220,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176089887,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176089884,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176089890,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176089896,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
177635418,Guatemala Liga Nacional,Guatemala Primera Division
177635420,Guatemala Liga Nacional,Guatemala Primera Division
177635422,Guatemala Liga Nacional,Guatemala Primera Division
177635426,Guatemala Liga Nacional,Guatemala Primera Division
177635428,Guatemala Liga Nacional,Guatemala Primera Division
177635424,Guatemala Liga Nacional,Guatemala Primera Division
178001225,Guatemala Liga Nacional,Guatemala Primera Division
177954177,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
177954179,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
177954181,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
178001227,Guatemala Liga Nacional,Guatemala Primera Division
178001229,Guatemala Liga Nacional,Guatemala Primera Division
178001231,Guatemala Liga Nacional,Guatemala Primera Division
178001235,Guatemala Liga Nacional,Guatemala Primera Division
178492519,Guatemala Liga Nacional,Guatemala Primera Division
178517773,Guatemala Liga Nacional,Guatemala Primera Division
178406562,Guatemala Liga Nacional,Guatemala Primera Division
178001240,Guatemala Liga Nacional,Guatemala Primera Division
178492513,Guatemala Liga Nacional,Guatemala Primera Division
178492515,Guatemala Liga Nacional,Guatemala Primera Division
178492517,Guatemala Liga Nacional,Guatemala Primera Division
178603112,Guatemala Liga Nacional,Guatemala Primera Division
178612045,Guatemala Liga Nacional,Guatemala Primera Division
178656385,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176953461,nan,England League 1
178329440,Guatemala Liga Nacional,Guatemala Primera Division
178711537,Romania Liga 2,Romania Liga II
178711547,Romania Liga 2,Romania Liga II
178711552,Romania Liga 2,Romania Liga II
178711556,Romania Liga 2,Romania Liga II
178711560,Romania Liga 2,Romania Liga II
178711564,Romania Liga 2,Romania Liga II
178711570,Romania Liga 2,Romania Liga II
178931096,Romania Liga 2,Romania Liga II
285232,Romania Liga 2,Romania Liga II
178322478,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176953468,nan,England League 1
178322480,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176953471,nan,England League 1
176953473,nan,England League 1
176953476,nan,England League 1
176953479,nan,England League 1
176953497,nan,England League 1
176953499,nan,England League 1
176953502,nan,England League 1
176953506,nan,England League 1
176953509,nan,England League 1
178329450,Guatemala Liga Nacional,Guatemala Primera Division
178766415,Guatemala Liga Nacional,Guatemala Primera Division
178329462,Guatemala Liga Nacional,Guatemala Primera Division
178766367,Guatemala Liga Nacional,Guatemala Primera Division
178766421,Guatemala Liga Nacional,Guatemala Primera Division
178766425,Guatemala Liga Nacional,Guatemala Primera Division
178766428,Guatemala Liga Nacional,Guatemala Primera Division
178711577,Romania Liga 2,Romania Liga II
176953512,nan,England League 1
178329470,Guatemala Liga Nacional,Guatemala Primera Division
178766431,Guatemala Liga Nacional,Guatemala Primera Division
178766371,Guatemala Liga Nacional,Guatemala Primera Division
178329474,Guatemala Liga Nacional,Guatemala Primera Division
178329477,Guatemala Liga Nacional,Guatemala Primera Division
178711542,Romania Liga 2,Romania Liga II
176953856,nan,England League 1
178711631,Romania Liga 2,Romania Liga II
178711615,Romania Liga 2,Romania Liga II
178711596,Romania Liga 2,Romania Liga II
178711621,Romania Liga 2,Romania Liga II
178711626,Romania Liga 2,Romania Liga II
179156186,Romania Liga 2,Romania Liga II
179161444,Romania Liga 2,Romania Liga II
179161454,Romania Liga 2,Romania Liga II
178711606,Romania Liga 2,Romania Liga II
178756483,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
176953852,nan,England League 1
176953860,nan,England League 1
176953790,nan,England League 1
176953798,nan,England League 1
176953808,nan,England League 1
176953817,nan,England League 1
176953825,nan,England League 1
176953836,nan,England League 1
176953847,nan,England League 1
176953863,nan,England League 1
176953866,nan,England League 1
178766354,Guatemala Liga Nacional,Guatemala Primera Division
178766349,Guatemala Liga Nacional,Guatemala Primera Division
178766433,Guatemala Liga Nacional,Guatemala Primera Division
178766358,Guatemala Liga Nacional,Guatemala Primera Division
178766435,Guatemala Liga Nacional,Guatemala Primera Division
178711584,Romania Liga 2,Romania Liga II
178756486,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
178766437,Guatemala Liga Nacional,Guatemala Primera Division
179202745,Guatemala Liga Nacional,Guatemala Primera Division
178766360,Guatemala Liga Nacional,Guatemala Primera Division
178766406,Guatemala Liga Nacional,Guatemala Primera Division
178766442,Guatemala Liga Nacional,Guatemala Primera Division
178766362,Guatemala Liga Nacional,Guatemala Primera Division
178766365,Guatemala Liga Nacional,Guatemala Primera Division
179382965,Romania Liga 2,Romania Liga II
179484282,Israel Women Cup,Israel Cup Women
179087000,Romania Liga 2,Romania Liga II
179439347,Swiss Cup,Switzerland Cup
179141058,Guatemala Liga Nacional,Guatemala Primera Division
179086984,Romania Liga 2,Romania Liga II
179086989,Romania Liga 2,Romania Liga II
179086992,Romania Liga 2,Romania Liga II
179086996,Romania Liga 2,Romania Liga II
179086998,Romania Liga 2,Romania Liga II
179087582,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179024699,nan,England League 1
179024702,nan,England League 1
179087584,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179024704,nan,England League 1
179024706,nan,England League 1
179024708,nan,England League 1
179024710,nan,England League 1
179024712,nan,England League 1
179024714,nan,England League 1
179024716,nan,England League 1
179024718,nan,England League 1
179024722,nan,England League 1
179024725,nan,England League 1
179086973,Romania Liga 2,Romania Liga II
179087586,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179555584,Swiss Cup,Switzerland Cup
179140999,Guatemala Liga Nacional,Guatemala Primera Division
179141014,Guatemala Liga Nacional,Guatemala Primera Division
179555581,Swiss Cup,Switzerland Cup
179582297,Spanish Copa de Catalunya Women,Spain Copa de Catalunya Women
179141010,Guatemala Liga Nacional,Guatemala Primera Division
179141025,Guatemala Liga Nacional,Guatemala Primera Division
179141027,Guatemala Liga Nacional,Guatemala Primera Division
179141050,Guatemala Liga Nacional,Guatemala Primera Division
179087002,Romania Liga 2,Romania Liga II
179637757,Romania Liga 2,Romania Liga II
179638796,Swiss Cup,Switzerland Cup
179086548,Scotland Women Premier League,Scotland Premier League Women
179086551,Scotland Women Premier League,Scotland Premier League Women
179086555,Scotland Women Premier League,Scotland Premier League Women
179638789,Swiss Cup,Switzerland Cup
179658781,Swiss Cup,Switzerland Cup
179638791,Swiss Cup,Switzerland Cup
179638794,Swiss Cup,Switzerland Cup
179086553,Scotland Women Premier League,Scotland Premier League Women
179086558,Scotland Women Premier League,Scotland Premier League Women
179141029,Guatemala Liga Nacional,Guatemala Primera Division
179141033,Guatemala Liga Nacional,Guatemala Primera Division
179141017,Guatemala Liga Nacional,Guatemala Primera Division
179141063,Guatemala Liga Nacional,Guatemala Primera Division
179141065,Guatemala Liga Nacional,Guatemala Primera Division
179141021,Guatemala Liga Nacional,Guatemala Primera Division
179141023,Guatemala Liga Nacional,Guatemala Primera Division
179086994,Romania Liga 2,Romania Liga II
179768123,Romania Liga 2,Romania Liga II
179024729,nan,England League 1
179024741,nan,England League 1
179024748,nan,England League 1
179024750,nan,England League 1
179024752,nan,England League 1
179024756,nan,England League 1
179024758,nan,England League 1
179024760,nan,England League 1
179024764,nan,England League 1
179024768,nan,England League 1
219943,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179087590,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179087592,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179087594,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179141096,Guatemala Liga Nacional,Guatemala Primera Division
179141137,Guatemala Liga Nacional,Guatemala Primera Division
179024770,nan,England League 1
179141037,Guatemala Liga Nacional,Guatemala Primera Division
179141139,Guatemala Liga Nacional,Guatemala Primera Division
179141067,Guatemala Liga Nacional,Guatemala Primera Division
179466766,Romania Liga 2,Romania Liga II
179466099,Scotland Women Premier League,Scotland Premier League Women
179524509,Guatemala Liga Nacional,Guatemala Primera Division
179466742,Romania Liga 2,Romania Liga II
179466744,Romania Liga 2,Romania Liga II
179466746,Romania Liga 2,Romania Liga II
179466749,Romania Liga 2,Romania Liga II
179466759,Romania Liga 2,Romania Liga II
179962037,Romania Liga 2,Romania Liga II
179962040,Romania Liga 2,Romania Liga II
179962043,Romania Liga 2,Romania Liga II
179517186,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179962046,Romania Liga 2,Romania Liga II
179456912,nan,England League 1
179456915,nan,England League 1
179466106,Scotland Women Premier League,Scotland Premier League Women
179517193,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179456917,nan,England League 1
179456920,nan,England League 1
179456922,nan,England League 1
179456925,nan,England League 1
179456927,nan,England League 1
179456930,nan,England League 1
179456933,nan,England League 1
179456940,nan,England League 1
179456949,nan,England League 1
179456953,nan,England League 1
179517200,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
179524523,Guatemala Liga Nacional,Guatemala Primera Division
179524513,Guatemala Liga Nacional,Guatemala Primera Division
179524534,Guatemala Liga Nacional,Guatemala Primera Division
179524515,Guatemala Liga Nacional,Guatemala Primera Division
179466740,Romania Liga 2,Romania Liga II
179466101,Scotland Women Premier League,Scotland Premier League Women
179466104,Scotland Women Premier League,Scotland Premier League Women
179466109,Scotland Women Premier League,Scotland Premier League Women
179524517,Guatemala Liga Nacional,Guatemala Primera Division
179524527,Guatemala Liga Nacional,Guatemala Primera Division
179524519,Guatemala Liga Nacional,Guatemala Primera Division
179524529,Guatemala Liga Nacional,Guatemala Primera Division
179524553,Guatemala Liga Nacional,Guatemala Primera Division
179524561,Guatemala Liga Nacional,Guatemala Primera Division
179524521,Guatemala Liga Nacional,Guatemala Primera Division
179853315,Romania Liga 2,Romania Liga II
179853323,Romania Liga 2,Romania Liga II
180361202,Romania Liga 2,Romania Liga II
180361209,Romania Liga 2,Romania Liga II
180361217,Romania Liga 2,Romania Liga II
180361221,Romania Liga 2,Romania Liga II
179853313,Romania Liga 2,Romania Liga II
179853325,Romania Liga 2,Romania Liga II
179844783,nan,England League 1
179844785,nan,England League 1
179844787,nan,England League 1
179844791,nan,England League 1
179844793,nan,England League 1
179844795,nan,England League 1
179844798,nan,England League 1
179844800,nan,England League 1
179844806,nan,England League 1
179844812,nan,England League 1
179844821,nan,England League 1
179844829,nan,England League 1
179909691,Guatemala Liga Nacional,Guatemala Primera Division
179909693,Guatemala Liga Nacional,Guatemala Primera Division
179909757,Guatemala Liga Nacional,Guatemala Primera Division
179909695,Guatemala Liga Nacional,Guatemala Primera Division
179909759,Guatemala Liga Nacional,Guatemala Primera Division
179853321,Romania Liga 2,Romania Liga II
180519781,Romania Liga 2,Romania Liga II
179852519,Scotland Women Premier League,Scotland Premier League Women
179852515,Scotland Women Premier League,Scotland Premier League Women
179852517,Scotland Women Premier League,Scotland Premier League Women
179909761,Guatemala Liga Nacional,Guatemala Primera Division
179909739,Guatemala Liga Nacional,Guatemala Primera Division
179909697,Guatemala Liga Nacional,Guatemala Primera Division
179909753,Guatemala Liga Nacional,Guatemala Primera Division
179909766,Guatemala Liga Nacional,Guatemala Primera Division
179909699,Guatemala Liga Nacional,Guatemala Primera Division
179909701,Guatemala Liga Nacional,Guatemala Primera Division
180563501,Romania Liga 2,Romania Liga II
179909714,Guatemala Liga Nacional,Guatemala Primera Division
179909720,Guatemala Liga Nacional,Guatemala Primera Division
180718796,Israel Women Cup,Israel Cup Women
643528,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
675958,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
180233347,nan,England League 1
180233350,nan,England League 1
180233352,nan,England League 1
180233354,nan,England League 1
180233359,nan,England League 1
180233362,nan,England League 1
180233364,nan,England League 1
180233378,nan,England League 1
146798,Guatemala Liga Nacional,Guatemala Primera Division
336962,Guatemala Liga Nacional,Guatemala Primera Division
344209,Guatemala Liga Nacional,Guatemala Primera Division
495981,Guatemala Liga Nacional,Guatemala Primera Division
762379,Guatemala Liga Nacional,Guatemala Primera Division
268545,Scotland Women Premier League,Scotland Premier League Women
97383,Scotland Women Premier League,Scotland Premier League Women
180632606,Scotland Women Premier League,Scotland Premier League Women
180244828,Scotland Women Premier League,Scotland Premier League Women
595213,Guatemala Liga Nacional,Guatemala Primera Division
717077,Guatemala Liga Nacional,Guatemala Primera Division
149546,Guatemala Liga Nacional,Guatemala Primera Division
682188,Guatemala Liga Nacional,Guatemala Primera Division
180298351,Guatemala Liga Nacional,Guatemala Primera Division
180298343,Guatemala Liga Nacional,Guatemala Primera Division
180298345,Guatemala Liga Nacional,Guatemala Primera Division
180298347,Guatemala Liga Nacional,Guatemala Primera Division
180298353,Guatemala Liga Nacional,Guatemala Primera Division
181074826,Guatemala Liga Nacional,Guatemala Primera Division
180298355,Guatemala Liga Nacional,Guatemala Primera Division
180298349,Guatemala Liga Nacional,Guatemala Primera Division
180298357,Guatemala Liga Nacional,Guatemala Primera Division
180633325,Romania Liga 2,Romania Liga II
180991217,Romania Liga 2,Romania Liga II
180633296,Romania Liga 2,Romania Liga II
180686566,Guatemala Liga Nacional,Guatemala Primera Division
180686564,Guatemala Liga Nacional,Guatemala Primera Division
180633281,Romania Liga 2,Romania Liga II
180633305,Romania Liga 2,Romania Liga II
180633315,Romania Liga 2,Romania Liga II
180633330,Romania Liga 2,Romania Liga II
180633344,Romania Liga 2,Romania Liga II
180633346,Romania Liga 2,Romania Liga II
180681682,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
180633337,Romania Liga 2,Romania Liga II
180620695,nan,England League 1
180620698,nan,England League 1
180620706,nan,England League 1
180620713,nan,England League 1
180620715,nan,England League 1
180620717,nan,England League 1
180620719,nan,England League 1
180620722,nan,England League 1
180620724,nan,England League 1
180620726,nan,England League 1
180620728,nan,England League 1
180620730,nan,England League 1
181209560,Guatemala Liga Nacional,Guatemala Primera Division
180686573,Guatemala Liga Nacional,Guatemala Primera Division
180686581,Guatemala Liga Nacional,Guatemala Primera Division
181158374,Guatemala Liga Nacional,Guatemala Primera Division
180686583,Guatemala Liga Nacional,Guatemala Primera Division
180632588,Scotland Women Premier League,Scotland Premier League Women
180632591,Scotland Women Premier League,Scotland Premier League Women
180632595,Scotland Women Premier League,Scotland Premier League Women
180632600,Scotland Women Premier League,Scotland Premier League Women
180686585,Guatemala Liga Nacional,Guatemala Primera Division
180686587,Guatemala Liga Nacional,Guatemala Primera Division
180686589,Guatemala Liga Nacional,Guatemala Primera Division
181350324,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
180686591,Guatemala Liga Nacional,Guatemala Primera Division
180686593,Guatemala Liga Nacional,Guatemala Primera Division
180686595,Guatemala Liga Nacional,Guatemala Primera Division
180686597,Guatemala Liga Nacional,Guatemala Primera Division
181020943,Romania Liga 2,Romania Liga II
181019743,Swiss Cup,Switzerland Cup
181465769,Guatemala Liga Nacional,Guatemala Primera Division
181020920,Romania Liga 2,Romania Liga II
181020928,Romania Liga 2,Romania Liga II
181020938,Romania Liga 2,Romania Liga II
181020947,Romania Liga 2,Romania Liga II
181020949,Romania Liga 2,Romania Liga II
181020951,Romania Liga 2,Romania Liga II
181020953,Romania Liga 2,Romania Liga II
181020955,Romania Liga 2,Romania Liga II
181067833,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
181008085,nan,England League 1
181008087,nan,England League 1
181008089,nan,England League 1
181008091,nan,England League 1
181008093,nan,England League 1
181008098,nan,England League 1
181008101,nan,England League 1
181008103,nan,England League 1
181008110,nan,England League 1
181008115,nan,England League 1
181008118,nan,England League 1
181008124,nan,England League 1
181019781,Swiss Cup,Switzerland Cup
181019788,Swiss Cup,Switzerland Cup
181465779,Guatemala Liga Nacional,Guatemala Primera Division
181465784,Guatemala Liga Nacional,Guatemala Primera Division
181465786,Guatemala Liga Nacional,Guatemala Primera Division
181465855,Guatemala Liga Nacional,Guatemala Primera Division
181020930,Romania Liga 2,Romania Liga II
181067837,Estonia Women’s Meistriliiga,Estonia Meistriliiga Women
181019790,Swiss Cup,Switzerland Cup
181020026,Scotland Women Premier League,Scotland Premier League Women
181020035,Scotland Women Premier League,Scotland Premier League Women
181020028,Scotland Women Premier League,Scotland Premier League Women
181019792,Swiss Cup,Switzerland Cup
181019794,Swiss Cup,Switzerland Cup
181019796,Swiss Cup,Switzerland Cup
181020030,Scotland Women Premier League,Scotland Premier League Women
181020037,Scotland Women Premier League,Scotland Premier League Women
181465819,Guatemala Liga Nacional,Guatemala Primera Division
181465860,Guatemala Liga Nacional,Guatemala Primera Division
181465788,Guatemala Liga Nacional,Guatemala Primera Division
181465868,Guatemala Liga Nacional,Guatemala Primera Division
