Team,period,Rating,Country
Botafogo-RJ,2024-07-31,2001.53,Brazil
Botafogo-RJ,2024-08-04,1986.91,Brazil
Botafogo-RJ,2024-08-08,1998.37,Brazil
Botafogo-RJ,2024-08-11,2004.6,Brazil
Botafogo-RJ,2024-08-15,1991.61,Brazil
Botafogo-RJ,2024-08-18,1990.86,Brazil
Botafogo-RJ,2024-08-22,1981.19,Brazil
Botafogo-RJ,2024-08-25,1978.41,Brazil
Botafogo-RJ,2024-09-01,1989.49,Brazil
Botafogo-RJ,2024-09-15,1994.62,Brazil
Botafogo-RJ,2024-09-19,2004.35,Brazil
Botafogo-RJ,2024-09-21,2016.61,Brazil
Botafogo-RJ,2024-09-26,2022.97,Brazil
Botafogo-RJ,2024-09-29,2016.2,Brazil
Botafogo-RJ,2024-10-05,2027.98,Brazil
Botafogo-RJ,2024-10-19,2034.06,Brazil
Botafogo-RJ,2024-10-24,2062.48,Brazil
Botafogo-RJ,2024-10-27,2067.41,Brazil
Botafogo-RJ,2024-10-31,2015.6,Brazil
Botafogo-RJ,2024-11-06,2002.07,Brazil
Botafogo-RJ,2024-11-09,2005.81,Brazil
Botafogo-RJ,2024-11-21,2057.24,Brazil
Botafogo-RJ,2024-11-23,2063.01,Brazil
Botafogo-RJ,2024-11-27,2074.16,Brazil
Botafogo-RJ,2024-11-30,2072.57,Brazil
Botafogo-RJ,2024-12-05,2092.96,Brazil
Botafogo-RJ,2024-12-08,2134.68,Brazil
Botafogo-RJ,2025-01-11,2037.43,Brazil
Botafogo-RJ,2025-01-14,1973.25,Brazil
Botafogo-RJ,2025-01-18,1896.24,Brazil
Botafogo-RJ,2025-01-23,1897.48,Brazil
Botafogo-RJ,2025-01-26,1879.62,Brazil
Botafogo-RJ,2025-01-30,1923.96,Brazil
Botafogo-RJ,2025-02-07,1955.87,Brazil
Botafogo-RJ,2025-02-09,1932.83,Brazil
Botafogo-RJ,2025-02-13,1883.13,Brazil
Botafogo-RJ,2025-02-15,1874.41,Brazil
Botafogo-RJ,2025-02-23,1896.03,Brazil
Botafogo-RJ,2025-03-30,1890.34,Brazil
Botafogo-RJ,2025-04-03,1864.21,Brazil
Botafogo-RJ,2025-04-06,1914.45,Brazil
Botafogo-RJ,2025-04-09,1933.53,Brazil
Botafogo-RJ,2025-04-12,1974.51,Brazil
Botafogo-RJ,2025-04-16,1986.37,Brazil
Botafogo-RJ,2025-04-20,1995.37,Brazil
Botafogo-RJ,2025-04-24,1960.78,Brazil
Botafogo-RJ,2025-04-27,1913.43,Brazil
Botafogo-RJ,2025-05-01,1983.3,Brazil
Botafogo-RJ,2025-05-04,2001.49,Brazil
Botafogo-RJ,2025-05-07,1980.36,Brazil
Botafogo-RJ,2025-05-12,1979.96,Brazil
Botafogo-RJ,2025-05-15,1955.92,Brazil
Botafogo-RJ,2025-05-18,1995.53,Brazil
Botafogo-RJ,2025-05-23,1998.16,Brazil
Botafogo-RJ,2025-05-28,1978.62,Brazil
Botafogo-RJ,2025-06-01,1960.68,Brazil
Botafogo-RJ,2025-06-05,1979.07,Brazil
Botafogo-RJ,2025-06-16,1989.11,Brazil
Botafogo-RJ,2025-06-28,2032.21,Brazil
Botafogo-RJ,2025-07-12,2041.02,Brazil
Botafogo-RJ,2025-07-17,2054.3,Brazil
Botafogo-RJ,2025-07-20,2054.13,Brazil
Botafogo-RJ,2025-07-26,2058.93,Brazil
Botafogo-RJ,2025-07-30,2053.07,Brazil
Botafogo-RJ,2025-08-03,2046.64,Brazil
Botafogo-RJ,2025-08-07,2031.09,Brazil
Botafogo-RJ,2025-08-10,2005.74,Brazil
Botafogo-RJ,2025-08-15,2024.35,Brazil
Botafogo-RJ,2025-08-18,1986.34,Brazil
Botafogo-RJ,2025-08-22,1931.13,Brazil
Botafogo-RJ,2025-08-24,1934.36,Brazil
Botafogo-RJ,2025-08-28,1972.84,Brazil
Botafogo-RJ,2025-08-30,1976.01,Brazil
Botafogo-RJ,2025-09-12,1981.56,Brazil
Botafogo-RJ,2025-09-14,1994.42,Brazil
Botafogo-RJ,2025-09-18,2001.05,Brazil
Botafogo-RJ,2025-09-20,1992.71,Brazil
Botafogo-RJ,2025-09-25,1985.63,Brazil
Botafogo-RJ,2025-09-28,1979.32,Brazil
Botafogo-RJ,2025-10-02,1972.64,Brazil
Botafogo-RJ,2025-10-04,1985.2,Brazil
Botafogo-RJ,2025-10-16,1971.27,Brazil
Botafogo-RJ,2025-10-19,1948.77,Brazil
Botafogo-RJ,2025-10-26,1962.12,Brazil
Botafogo-RJ,2025-11-01,1965.34,Brazil
Botafogo-RJ,2025-11-05,1951.64,Brazil
Botafogo-RJ,2025-11-09,1958.34,Brazil
Botafogo-RJ,2025-11-19,2008.36,Brazil
Botafogo-RJ,2025-11-22,1985.72,Brazil
Botafogo-RJ,2025-11-30,1976.41,Brazil
Botafogo-RJ,2025-12-04,1974.81,Brazil
Botafogo-RJ,2025-12-07,1940.02,Brazil
Botafogo-RJ,2026-01-15,1863.46,Brazil
Botafogo-RJ,2026-01-19,1816.75,Brazil
Botafogo-RJ,2026-01-21,1807.59,Brazil
Botafogo-RJ,2026-01-25,1817.89,Brazil
Botafogo-RJ,2026-01-30,1809.24,Brazil
Botafogo-RJ,2026-02-02,1801.51,Brazil
Botafogo-RJ,2026-02-05,1855.43,Brazil
Botafogo-RJ,2026-02-08,1831.36,Brazil
Botafogo-RJ,2026-02-12,1867.24,Brazil
Botafogo-RJ,2026-02-15,1837.67,Brazil
Botafogo-RJ,2026-02-19,1811.93,Brazil
Botafogo-RJ,2026-02-22,1816.97,Brazil
Botafogo-RJ,2026-02-26,1887.31,Brazil
Botafogo-RJ,2026-02-28,1846.47,Brazil
Botafogo-RJ,2026-03-04,1875.4,Brazil
Botafogo-RJ,2026-03-07,1848.21,Brazil
Botafogo-RJ,2026-03-11,1898.14,Brazil
Botafogo-RJ,2026-03-15,1897.39,Brazil
Botafogo-RJ,2026-03-18,1893.01,Brazil
Botafogo-RJ,2026-03-21,1887.06,Brazil
Botafogo-RJ,2026-03-30,1891.36,Brazil
Botafogo-RJ,2026-04-02,1885.61,Brazil
Botafogo-RJ,2026-04-05,1885.68,Brazil
Botafogo-RJ,2026-04-10,1882.71,Brazil
Botafogo-RJ,2026-04-12,1881.55,Brazil
Botafogo-RJ,2026-04-16,1874.38,Brazil
Botafogo-RJ,2026-04-18,1899.87,Brazil
Botafogo-RJ,2026-04-21,1906.39,Brazil
Botafogo-RJ,2026-04-25,1894.58,Brazil
Botafogo-RJ,2026-04-29,1908.38,Brazil
Botafogo-RJ,2026-05-02,1898.64,Brazil
Botafogo-RJ,2026-05-07,1881.12,Brazil
Botafogo-RJ,2026-05-10,1879.03,Brazil
Botafogo-RJ,2026-05-14,1865.48,Brazil
Botafogo-RJ,2026-05-17,1870.47,Brazil
Botafogo-RJ,2026-05-21,1869.19,Brazil
Botafogo-RJ,2026-05-23,1863.84,Brazil
Botafogo-RJ,2026-05-28,1833.83,Brazil
Botafogo-RJ,2026-05-30,1870.44,Brazil
Botafogo-RJ,2026-07-17,1881.8,Brazil
Botafogo-RJ,2026-07-24,1888.55,Brazil
Botafogo-RJ,2026-07-26,1903.22,Brazil
Brusque SC,2023-07-23,1677.86,Brazil
Brusque SC,2023-08-01,1700.09,Brazil
Brusque SC,2023-08-06,1721.03,Brazil
Brusque SC,2023-08-13,1731.1,Brazil
Brusque SC,2023-08-19,1709.94,Brazil
Brusque SC,2023-08-26,1705.52,Brazil
Brusque SC,2023-09-02,1712.36,Brazil
Brusque SC,2023-09-10,1714.58,Brazil
Brusque SC,2023-09-18,1713.41,Brazil
Brusque SC,2023-09-24,1725.97,Brazil
Brusque SC,2023-09-30,1718.45,Brazil
Brusque SC,2023-10-08,1692.67,Brazil
Brusque SC,2023-10-15,1700.87,Brazil
Brusque SC,2023-10-22,1695.54,Brazil
Brusque SC,2024-01-21,1689.37,Brazil
Brusque SC,2024-01-25,1686.88,Brazil
Brusque SC,2024-01-27,1710.24,Brazil
Brusque SC,2024-02-01,1755.44,Brazil
Brusque SC,2024-02-04,1745.34,Brazil
Brusque SC,2024-02-07,1719.82,Brazil
Brusque SC,2024-02-11,1695.05,Brazil
Brusque SC,2024-02-15,1680.92,Brazil
Brusque SC,2024-02-18,1682.33,Brazil
Brusque SC,2024-02-24,1677.42,Brazil
Brusque SC,2024-02-29,1665.68,Brazil
Brusque SC,2024-03-02,1676.53,Brazil
Brusque SC,2024-03-09,1683.45,Brazil
Brusque SC,2024-03-13,1705.99,Brazil
Brusque SC,2024-03-17,1696.26,Brazil
Brusque SC,2024-03-21,1682.93,Brazil
Brusque SC,2024-03-24,1669.97,Brazil
Brusque SC,2024-04-24,1694.18,Brazil
Brusque SC,2024-04-28,1683.89,Brazil
Brusque SC,2024-05-01,1660.78,Brazil
Brusque SC,2024-05-05,1683.08,Brazil
Brusque SC,2024-05-11,1687.14,Brazil
Brusque SC,2024-05-16,1675.74,Brazil
Brusque SC,2024-05-19,1688.22,Brazil
Brusque SC,2024-05-23,1673.45,Brazil
Brusque SC,2024-05-26,1668.25,Brazil
Brusque SC,2024-06-01,1659.13,Brazil
Brusque SC,2024-06-08,1644.81,Brazil
Brusque SC,2024-06-16,1641.96,Brazil
Brusque SC,2024-06-20,1625.7,Brazil
Brusque SC,2024-06-23,1634.61,Brazil
Brusque SC,2024-07-02,1644.47,Brazil
Brusque SC,2024-07-06,1665.78,Brazil
Brusque SC,2024-07-15,1676.42,Brazil
Brusque SC,2024-07-21,1677.56,Brazil
Brusque SC,2024-07-25,1678.6,Brazil
Brusque SC,2024-07-28,1676.01,Brazil
Brusque SC,2024-08-03,1682.03,Brazil
Brusque SC,2024-08-10,1684.65,Brazil
Brusque SC,2024-08-18,1686.31,Brazil
Brusque SC,2024-08-22,1672.66,Brazil
Brusque SC,2024-08-28,1669.94,Brazil
Brusque SC,2024-09-03,1670.85,Brazil
Brusque SC,2024-09-07,1659.85,Brazil
Brusque SC,2024-09-14,1650.69,Brazil
Brusque SC,2024-09-18,1647.66,Brazil
Brusque SC,2024-09-24,1645.15,Brazil
Brusque SC,2024-09-28,1640.14,Brazil
Brusque SC,2024-10-05,1653.89,Brazil
Brusque SC,2024-10-14,1665.51,Brazil
Brusque SC,2024-10-19,1679.77,Brazil
Brusque SC,2024-10-24,1677.14,Brazil
Brusque SC,2024-10-29,1678.05,Brazil
Brusque SC,2024-11-06,1681.74,Brazil
Brusque SC,2024-11-12,1680.7,Brazil
Brusque SC,2024-11-17,1668.96,Brazil
Brusque SC,2024-11-24,1665.12,Brazil
Brusque SC,2025-01-16,1676.2,Brazil
Brusque SC,2025-01-18,1665.19,Brazil
Brusque SC,2025-01-22,1656.47,Brazil
Brusque SC,2025-01-25,1680.63,Brazil
Brusque SC,2025-01-30,1678.35,Brazil
Brusque SC,2025-02-01,1684.12,Brazil
Brusque SC,2025-02-06,1665.95,Brazil
Brusque SC,2025-02-08,1662.39,Brazil
Brusque SC,2025-02-13,1674.47,Brazil
Brusque SC,2025-02-16,1662.59,Brazil
Brusque SC,2025-02-20,1697.33,Brazil
Brusque SC,2025-02-22,1751.55,Brazil
Brusque SC,2025-03-01,1751.17,Brazil
Brusque SC,2025-03-07,1785.03,Brazil
Brusque SC,2025-04-12,1746.57,Brazil
Brusque SC,2025-04-21,1765.53,Brazil
Brusque SC,2025-04-28,1738.36,Brazil
Brusque SC,2025-05-01,1727.78,Brazil
Brusque SC,2025-05-05,1717.94,Brazil
Brusque SC,2025-05-11,1718.11,Brazil
Brusque SC,2025-05-18,1712.31,Brazil
Brusque SC,2025-05-21,1708.46,Brazil
Brusque SC,2025-05-27,1706.16,Brazil
Brusque SC,2025-06-01,1708.51,Brazil
Brusque SC,2025-06-15,1698.82,Brazil
Brusque SC,2025-06-30,1669.82,Brazil
Brusque SC,2025-07-07,1649.52,Brazil
Brusque SC,2025-07-15,1660.88,Brazil
Brusque SC,2025-07-21,1669.08,Brazil
Brusque SC,2025-07-29,1673.35,Brazil
Brusque SC,2025-08-04,1658.8,Brazil
Brusque SC,2025-08-10,1648.18,Brazil
Brusque SC,2025-08-17,1677.4,Brazil
Brusque SC,2025-08-23,1689.74,Brazil
Brusque SC,2025-08-30,1687.15,Brazil
Brusque SC,2025-09-08,1696.14,Brazil
Brusque SC,2025-09-15,1680.12,Brazil
Brusque SC,2025-09-22,1663.53,Brazil
Brusque SC,2025-09-28,1651.36,Brazil
Brusque SC,2025-10-05,1679.77,Brazil
Brusque SC,2025-10-11,1665.67,Brazil
Brusque SC,2026-01-06,1721.61,Brazil
Brusque SC,2026-01-11,1697.38,Brazil
Brusque SC,2026-01-15,1702.63,Brazil
Brusque SC,2026-01-17,1703.62,Brazil
Brusque SC,2026-01-22,1691.04,Brazil
Brusque SC,2026-01-25,1678.57,Brazil
Brusque SC,2026-02-01,1683.13,Brazil
Brusque SC,2026-02-07,1653.03,Brazil
Brusque SC,2026-02-14,1645.26,Brazil
Brusque SC,2026-02-22,1625.47,Brazil
Brusque SC,2026-02-28,1628.38,Brazil
Brusque SC,2026-04-04,1660.64,Brazil
Brusque SC,2026-04-12,1657.49,Brazil
Brusque SC,2026-04-21,1676.53,Brazil
Brusque SC,2026-04-25,1683.78,Brazil
Brusque SC,2026-05-03,1675.41,Brazil
Brusque SC,2026-05-11,1675.82,Brazil
Brusque SC,2026-05-17,1660.95,Brazil
Brusque SC,2026-05-24,1670.55,Brazil
Brusque SC,2026-06-02,1689.53,Brazil
Brusque SC,2026-06-14,1690.8,Brazil
Brusque SC,2026-06-21,1696.3,Brazil
Brusque SC,2026-07-01,1695.05,Brazil
Brusque SC,2026-07-07,1673.11,Brazil
Brusque SC,2026-07-14,1690.79,Brazil
CA Bragantino,2023-07-23,1911.89,Brazil
CA Bragantino,2023-07-29,1936.91,Brazil
CA Bragantino,2023-08-04,1951.93,Brazil
CA Bragantino,2023-08-06,1954.18,Brazil
CA Bragantino,2023-08-11,1949.24,Brazil
CA Bragantino,2023-08-15,1961.42,Brazil
CA Bragantino,2023-08-20,1931.68,Brazil
CA Bragantino,2023-08-27,1941.71,Brazil
CA Bragantino,2023-09-03,1947.74,Brazil
CA Bragantino,2023-09-15,1954.78,Brazil
CA Bragantino,2023-09-20,1952.33,Brazil
CA Bragantino,2023-10-01,1986.95,Brazil
CA Bragantino,2023-10-08,2005.95,Brazil
CA Bragantino,2023-10-20,1999.83,Brazil
CA Bragantino,2023-10-22,1982.84,Brazil
CA Bragantino,2023-10-26,1982.89,Brazil
CA Bragantino,2023-11-02,1981.92,Brazil
CA Bragantino,2023-11-05,1965.12,Brazil
CA Bragantino,2023-11-09,1997.76,Brazil
CA Bragantino,2023-11-12,2004.67,Brazil
CA Bragantino,2023-11-24,1987.91,Brazil
CA Bragantino,2023-11-26,1992.77,Brazil
CA Bragantino,2023-12-01,1987.53,Brazil
CA Bragantino,2023-12-03,1996.25,Brazil
CA Bragantino,2023-12-07,1975.64,Brazil
CA Bragantino,2024-01-20,1962.41,Brazil
CA Bragantino,2024-01-24,1981.26,Brazil
CA Bragantino,2024-01-27,1959.49,Brazil
CA Bragantino,2024-01-31,2000.39,Brazil
CA Bragantino,2024-02-04,2009.76,Brazil
CA Bragantino,2024-02-08,2006.24,Brazil
CA Bragantino,2024-02-11,1998.32,Brazil
CA Bragantino,2024-02-15,1966.16,Brazil
CA Bragantino,2024-02-17,1933.39,Brazil
CA Bragantino,2024-02-21,1947.66,Brazil
CA Bragantino,2024-02-24,1936.44,Brazil
CA Bragantino,2024-02-28,1956.45,Brazil
CA Bragantino,2024-03-03,1931.79,Brazil
CA Bragantino,2024-03-07,1912.88,Brazil
CA Bragantino,2024-03-10,1886.7,Brazil
CA Bragantino,2024-03-14,1862.29,Brazil
CA Bragantino,2024-03-17,1879.35,Brazil
CA Bragantino,2024-03-28,1905.62,Brazil
CA Bragantino,2024-04-04,1910.13,Brazil
CA Bragantino,2024-04-11,1921.82,Brazil
CA Bragantino,2024-04-14,1907.01,Brazil
CA Bragantino,2024-04-18,1915.09,Brazil
CA Bragantino,2024-04-20,1899.91,Brazil
CA Bragantino,2024-04-25,1902.07,Brazil
CA Bragantino,2024-04-28,1911.74,Brazil
CA Bragantino,2024-05-01,1937.34,Brazil
CA Bragantino,2024-05-04,1937.12,Brazil
CA Bragantino,2024-05-10,1944.15,Brazil
CA Bragantino,2024-05-12,1916.25,Brazil
CA Bragantino,2024-05-17,1938.19,Brazil
CA Bragantino,2024-05-22,1945.8,Brazil
CA Bragantino,2024-05-29,1952.72,Brazil
CA Bragantino,2024-06-01,1966.18,Brazil
CA Bragantino,2024-06-12,1991.05,Brazil
CA Bragantino,2024-06-15,1972.64,Brazil
CA Bragantino,2024-06-21,1961.49,Brazil
CA Bragantino,2024-06-22,1848.43,Brazil
CA Bragantino,2024-06-23,1893.0,Brazil
CA Bragantino,2024-06-27,1885.76,Brazil
CA Bragantino,2024-06-29,1866.88,Brazil
CA Bragantino,2024-07-04,1896.76,Brazil
CA Bragantino,2024-07-07,1895.49,Brazil
CA Bragantino,2024-07-13,1896.53,Brazil
CA Bragantino,2024-07-18,1900.9,Brazil
CA Bragantino,2024-07-21,1923.49,Brazil
CA Bragantino,2024-07-25,1934.91,Brazil
CA Bragantino,2024-07-28,1904.45,Brazil
CA Bragantino,2024-08-01,1907.53,Brazil
CA Bragantino,2024-08-04,1885.97,Brazil
CA Bragantino,2024-08-08,1895.0,Brazil
CA Bragantino,2024-08-11,1899.91,Brazil
CA Bragantino,2024-08-14,1882.05,Brazil
CA Bragantino,2024-08-17,1867.28,Brazil
CA Bragantino,2024-08-21,1877.64,Brazil
CA Bragantino,2024-08-26,1890.13,Brazil
CA Bragantino,2024-08-29,1866.58,Brazil
CA Bragantino,2024-09-01,1890.84,Brazil
CA Bragantino,2024-09-15,1889.87,Brazil
CA Bragantino,2024-09-22,1906.12,Brazil
CA Bragantino,2024-09-26,1913.28,Brazil
CA Bragantino,2024-09-29,1900.78,Brazil
CA Bragantino,2024-10-05,1887.08,Brazil
CA Bragantino,2024-10-19,1866.61,Brazil
CA Bragantino,2024-10-27,1861.67,Brazil
CA Bragantino,2024-11-02,1866.88,Brazil
CA Bragantino,2024-11-09,1880.26,Brazil
CA Bragantino,2024-11-20,1890.98,Brazil
CA Bragantino,2024-11-24,1900.34,Brazil
CA Bragantino,2024-12-01,1891.45,Brazil
CA Bragantino,2024-12-06,1888.33,Brazil
CA Bragantino,2024-12-08,1916.83,Brazil
CA Bragantino,2025-01-16,1930.48,Brazil
CA Bragantino,2025-01-19,1922.45,Brazil
CA Bragantino,2025-01-22,1915.84,Brazil
CA Bragantino,2025-01-25,1932.34,Brazil
CA Bragantino,2025-01-28,1912.07,Brazil
CA Bragantino,2025-01-31,1905.51,Brazil
CA Bragantino,2025-02-05,1910.32,Brazil
CA Bragantino,2025-02-08,1911.05,Brazil
CA Bragantino,2025-02-12,1912.53,Brazil
CA Bragantino,2025-02-16,1905.5,Brazil
CA Bragantino,2025-02-20,1888.67,Brazil
CA Bragantino,2025-02-23,1870.44,Brazil
CA Bragantino,2025-02-27,1879.49,Brazil
CA Bragantino,2025-03-03,1874.01,Brazil
CA Bragantino,2025-03-12,1889.44,Brazil
CA Bragantino,2025-04-01,1897.59,Brazil
CA Bragantino,2025-04-06,1905.09,Brazil
CA Bragantino,2025-04-12,1864.11,Brazil
CA Bragantino,2025-04-17,1878.87,Brazil
CA Bragantino,2025-04-21,1889.55,Brazil
CA Bragantino,2025-04-28,1893.09,Brazil
CA Bragantino,2025-05-01,1911.8,Brazil
CA Bragantino,2025-05-06,1920.24,Brazil
CA Bragantino,2025-05-10,1930.13,Brazil
CA Bragantino,2025-05-18,1933.25,Brazil
CA Bragantino,2025-05-23,1952.73,Brazil
CA Bragantino,2025-05-27,1966.64,Brazil
CA Bragantino,2025-06-01,1962.22,Brazil
CA Bragantino,2025-06-13,1923.04,Brazil
CA Bragantino,2025-07-14,1919.85,Brazil
CA Bragantino,2025-07-17,1919.53,Brazil
CA Bragantino,2025-07-20,1903.32,Brazil
CA Bragantino,2025-07-24,1928.79,Brazil
CA Bragantino,2025-07-26,1900.99,Brazil
CA Bragantino,2025-07-30,1906.85,Brazil
CA Bragantino,2025-08-03,1918.76,Brazil
CA Bragantino,2025-08-07,1934.31,Brazil
CA Bragantino,2025-08-09,1932.71,Brazil
CA Bragantino,2025-08-16,1930.12,Brazil
CA Bragantino,2025-08-23,1879.36,Brazil
CA Bragantino,2025-08-30,1876.19,Brazil
CA Bragantino,2025-09-14,1883.06,Brazil
CA Bragantino,2025-09-22,1858.39,Brazil
CA Bragantino,2025-09-28,1862.69,Brazil
CA Bragantino,2025-10-02,1871.26,Brazil
CA Bragantino,2025-10-04,1872.67,Brazil
CA Bragantino,2025-10-16,1883.89,Brazil
CA Bragantino,2025-10-21,1884.11,Brazil
CA Bragantino,2025-10-26,1880.68,Brazil
CA Bragantino,2025-11-02,1870.12,Brazil
CA Bragantino,2025-11-05,1857.19,Brazil
CA Bragantino,2025-11-09,1839.91,Brazil
CA Bragantino,2025-11-16,1848.44,Brazil
CA Bragantino,2025-11-23,1862.19,Brazil
CA Bragantino,2025-11-26,1864.42,Brazil
CA Bragantino,2025-12-03,1882.3,Brazil
CA Bragantino,2025-12-07,1875.38,Brazil
CA Bragantino,2026-01-11,1877.01,Brazil
CA Bragantino,2026-01-15,1863.68,Brazil
CA Bragantino,2026-01-18,1857.97,Brazil
CA Bragantino,2026-01-22,1893.9,Brazil
CA Bragantino,2026-01-25,1906.4,Brazil
CA Bragantino,2026-01-28,1862.53,Brazil
CA Bragantino,2026-02-01,1870.48,Brazil
CA Bragantino,2026-02-04,1884.88,Brazil
CA Bragantino,2026-02-08,1903.04,Brazil
CA Bragantino,2026-02-13,1887.86,Brazil
CA Bragantino,2026-02-16,1889.03,Brazil
CA Bragantino,2026-02-21,1891.87,Brazil
CA Bragantino,2026-02-25,1858.68,Brazil
CA Bragantino,2026-03-13,1872.32,Brazil
CA Bragantino,2026-03-16,1888.8,Brazil
CA Bragantino,2026-03-18,1865.53,Brazil
CA Bragantino,2026-03-21,1871.49,Brazil
CA Bragantino,2026-04-03,1881.84,Brazil
CA Bragantino,2026-04-06,1908.39,Brazil
CA Bragantino,2026-04-10,1884.64,Brazil
CA Bragantino,2026-04-12,1911.28,Brazil
CA Bragantino,2026-04-17,1863.03,Brazil
CA Bragantino,2026-04-19,1897.24,Brazil
CA Bragantino,2026-04-23,1925.59,Brazil
CA Bragantino,2026-04-26,1926.37,Brazil
CA Bragantino,2026-05-01,1905.49,Brazil
CA Bragantino,2026-05-03,1915.9,Brazil
CA Bragantino,2026-05-08,1891.47,Brazil
CA Bragantino,2026-05-10,1910.43,Brazil
CA Bragantino,2026-05-14,1939.82,Brazil
CA Bragantino,2026-05-17,1949.51,Brazil
CA Bragantino,2026-05-21,1956.41,Brazil
CA Bragantino,2026-05-25,1938.84,Brazil
CA Bragantino,2026-05-28,1958.26,Brazil
CA Bragantino,2026-05-31,1962.37,Brazil
CA Bragantino,2026-07-18,1959.68,Brazil
CA Bragantino,2026-07-23,1951.91,Brazil
CA Bragantino,2026-07-26,1931.17,Brazil
CRB Maceio,2023-07-22,1717.53,Brazil
CRB Maceio,2023-07-29,1721.11,Brazil
CRB Maceio,2023-08-02,1721.45,Brazil
CRB Maceio,2023-08-05,1724.32,Brazil
CRB Maceio,2023-08-12,1731.93,Brazil
CRB Maceio,2023-08-19,1736.8,Brazil
CRB Maceio,2023-08-24,1747.95,Brazil
CRB Maceio,2023-08-26,1739.78,Brazil
CRB Maceio,2023-09-03,1742.01,Brazil
CRB Maceio,2023-09-10,1738.55,Brazil
CRB Maceio,2023-09-16,1739.55,Brazil
CRB Maceio,2023-09-23,1740.94,Brazil
CRB Maceio,2023-09-29,1736.74,Brazil
CRB Maceio,2023-10-07,1739.94,Brazil
CRB Maceio,2023-10-14,1738.64,Brazil
CRB Maceio,2023-10-21,1737.12,Brazil
CRB Maceio,2023-10-29,1737.76,Brazil
CRB Maceio,2023-11-07,1738.53,Brazil
CRB Maceio,2023-11-11,1731.41,Brazil
CRB Maceio,2023-11-19,1706.15,Brazil
CRB Maceio,2023-11-25,1666.35,Brazil
CRB Maceio,2024-01-20,1666.35,Brazil
CRB Maceio,2024-01-25,1677.7,Brazil
CRB Maceio,2024-01-28,1741.64,Brazil
CRB Maceio,2024-02-03,1780.66,Brazil
CRB Maceio,2024-02-07,1742.54,Brazil
CRB Maceio,2024-02-11,1779.6,Brazil
CRB Maceio,2024-02-15,1749.45,Brazil
CRB Maceio,2024-02-18,1750.72,Brazil
CRB Maceio,2024-02-22,1779.12,Brazil
CRB Maceio,2024-02-25,1754.62,Brazil
CRB Maceio,2024-02-29,1762.28,Brazil
CRB Maceio,2024-03-02,1742.32,Brazil
CRB Maceio,2024-03-07,1734.16,Brazil
CRB Maceio,2024-03-09,1723.81,Brazil
CRB Maceio,2024-03-12,1732.46,Brazil
CRB Maceio,2024-03-16,1718.19,Brazil
CRB Maceio,2024-03-20,1755.6,Brazil
CRB Maceio,2024-03-24,1795.12,Brazil
CRB Maceio,2024-03-28,1795.63,Brazil
CRB Maceio,2024-04-20,1781.35,Brazil
CRB Maceio,2024-04-27,1802.56,Brazil
CRB Maceio,2024-05-03,1802.97,Brazil
CRB Maceio,2024-05-07,1813.24,Brazil
CRB Maceio,2024-05-11,1819.74,Brazil
CRB Maceio,2024-05-15,1811.89,Brazil
CRB Maceio,2024-05-18,1804.11,Brazil
CRB Maceio,2024-05-24,1797.46,Brazil
CRB Maceio,2024-05-26,1796.68,Brazil
CRB Maceio,2024-06-02,1773.56,Brazil
CRB Maceio,2024-06-06,1800.24,Brazil
CRB Maceio,2024-06-09,1794.97,Brazil
CRB Maceio,2024-06-15,1787.47,Brazil
CRB Maceio,2024-06-19,1780.87,Brazil
CRB Maceio,2024-06-22,1782.81,Brazil
CRB Maceio,2024-07-02,1772.95,Brazil
CRB Maceio,2024-07-10,1760.53,Brazil
CRB Maceio,2024-07-13,1764.95,Brazil
CRB Maceio,2024-07-18,1766.74,Brazil
CRB Maceio,2024-07-20,1775.63,Brazil
CRB Maceio,2024-07-26,1783.76,Brazil
CRB Maceio,2024-07-28,1771.95,Brazil
CRB Maceio,2024-08-01,1751.21,Brazil
CRB Maceio,2024-08-04,1742.19,Brazil
CRB Maceio,2024-08-08,1734.45,Brazil
CRB Maceio,2024-08-11,1740.53,Brazil
CRB Maceio,2024-08-17,1741.01,Brazil
CRB Maceio,2024-08-22,1749.12,Brazil
CRB Maceio,2024-08-25,1746.96,Brazil
CRB Maceio,2024-08-31,1727.18,Brazil
CRB Maceio,2024-09-05,1718.56,Brazil
CRB Maceio,2024-09-12,1708.51,Brazil
CRB Maceio,2024-09-15,1706.45,Brazil
CRB Maceio,2024-09-20,1720.87,Brazil
CRB Maceio,2024-09-25,1723.04,Brazil
CRB Maceio,2024-09-29,1728.09,Brazil
CRB Maceio,2024-10-05,1735.68,Brazil
CRB Maceio,2024-10-15,1742.04,Brazil
CRB Maceio,2024-10-19,1727.78,Brazil
CRB Maceio,2024-10-23,1733.99,Brazil
CRB Maceio,2024-10-28,1748.82,Brazil
CRB Maceio,2024-11-05,1750.12,Brazil
CRB Maceio,2024-11-09,1742.66,Brazil
CRB Maceio,2024-11-17,1766.49,Brazil
CRB Maceio,2024-11-24,1757.49,Brazil
CRB Maceio,2025-01-17,1753.69,Brazil
CRB Maceio,2025-01-19,1769.3,Brazil
CRB Maceio,2025-01-23,1748.82,Brazil
CRB Maceio,2025-01-25,1740.55,Brazil
CRB Maceio,2025-02-01,1737.4,Brazil
CRB Maceio,2025-02-06,1730.26,Brazil
CRB Maceio,2025-02-08,1735.14,Brazil
